gene,pca_1,pca_2,importance,category
Skint8,-1.1936831,-1.0578074,3.171349689725177e-07,Other Genes
Skp2,-0.6164552,-1.1331782,6.323853607753427e-05,Other Genes
Sla,1.5840881,0.71968645,1.7683781393235618e-05,Other Genes
Sla2,0.085746765,1.2577323,3.048259344821425e-07,Other Genes
Slain2,0.33130723,-0.24012919,9.979522881013818e-05,Other Genes
Slamf1,-0.72788525,-0.2179179,7.532970206667162e-07,Other Genes
Slamf6,-1.8354771,-0.67844427,1.1129316555804156e-05,Other Genes
Slamf7,2.150775,1.7106357,3.0263276731103375e-06,Other Genes
Slamf8,-0.49518406,2.8718715,9.648190224927769e-06,Other Genes
Slamf9,0.25749478,0.24577586,8.517306246675075e-07,Other Genes
Slbp,-1.4529651,1.7604325,0.00019402218807670752,Other Genes
Slc10a1,-1.3880448,0.28355795,5.994013446304527e-06,Other Genes
Slc10a2,0.49577665,-0.3568339,6.457875902549167e-08,Other Genes
Slc10a3,2.5855079,-1.0973449,5.614446243467342e-05,Other Genes
Slc10a4,-0.8599298,0.8457655,1.0768262999465781e-07,Other Genes
Slc10a5,-2.3995528,0.705273,5.929889263653526e-08,Other Genes
Slc10a7,-0.36978364,-0.38787574,2.8903626657043383e-05,Other Genes
Slc11a1,0.8413366,-1.2463278,0.00012548604254823377,Other Genes
Slc11a2,0.37742215,-1.3072414,0.00010847551562019409,Other Genes
Slc12a1,-1.0025227,0.1345468,5.194528682484383e-07,Other Genes
Slc12a2,-0.40198383,-0.74129975,9.335115430121263e-05,Other Genes
Slc12a4,-1.5517879,0.19252579,5.397354430478515e-05,Other Genes
Slc12a5,1.4811947,0.2404059,2.1180378058807602e-06,Other Genes
Slc12a6,1.1528745,0.031241057,6.088929992271166e-05,Other Genes
Slc12a7,1.1312491,0.8509222,4.429974651485579e-05,Other Genes
Slc12a8,2.0855165,-0.053854056,1.8171342203850696e-06,Other Genes
Slc12a9,-0.15379514,0.28058365,8.093064208290404e-07,Other Genes
Slc13a1,-0.19184646,0.27905816,5.583325849687318e-07,Other Genes
Slc13a2,-0.71303856,1.9243262,4.4288466562327865e-08,Other Genes
Slc13a3,-0.44262117,0.75302655,8.079752316612312e-07,Other Genes
Slc13a4,-1.4053633,0.8445413,2.194517822109429e-07,Other Genes
Slc13a5,-0.22109355,0.5606778,3.1507314359833015e-07,Other Genes
Slc14a1,-0.436465,-0.2207484,2.8896306372739362e-05,Other Genes
Slc14a2,1.2549919,1.5557078,1.8890865204263667e-07,Other Genes
Slc15a1,-1.463936,0.95710456,4.6024630810204927e-07,Other Genes
Slc15a2,-0.9180328,0.5577557,1.7377581223867762e-06,Other Genes
Slc15a3,0.06347601,0.20254628,4.156277427373155e-05,Other Genes
Slc15a4,-0.8749126,-1.6089659,4.433882180660452e-05,Other Genes
Slc15a5,-0.17827973,-0.27389762,2.148922366095463e-07,Other Genes
Slc16a1,0.7788966,-1.2334828,0.0003607895691706584,Other Genes
Slc16a10,-1.0898813,0.10159423,0.00011052969320560121,Other Genes
Slc16a11,-0.61558944,1.6183646,2.3863598786521e-07,Other Genes
Slc16a12,1.8627336,-0.73211783,3.844288487095322e-05,Other Genes
Slc16a13,1.4026029,-0.60146725,1.2032448562532346e-05,Other Genes
Slc16a14,-1.2392027,-0.10722213,1.007352760810004e-08,Other Genes
Slc16a3,0.54438156,-0.52156657,5.6775482156372544e-05,Other Genes
Slc16a4,1.8077834,-0.6748092,5.959650983094401e-06,Other Genes
Slc16a5,0.44484854,0.25762504,8.101654265082877e-07,Other Genes
Slc16a6,-1.5363734,2.6963673,1.7118091722071345e-05,Other Genes
Slc16a7,0.8839552,-1.4563106,1.0884388974767514e-06,Other Genes
Slc16a9,1.5564313,-0.31372708,1.0709598833933414e-06,Other Genes
Slc17a1,-0.6186421,-1.8945884,8.232910745475873e-09,Other Genes
Slc17a2,-0.691787,-0.99232507,3.049830082005081e-08,Other Genes
Slc17a5,-0.19329809,0.61640334,3.850118636166695e-05,Other Genes
Slc17a6,-2.047157,0.36794165,1.2084629717582552e-05,Other Genes
Slc17a7,0.6604877,-0.6721339,1.2666041336404384e-07,Other Genes
Slc17a8,-0.43280804,-1.4355962,4.2340892257036076e-07,Other Genes
Slc17a9,0.9523613,0.65340716,4.784252436456018e-07,Other Genes
Slc18a1,1.1210454,-0.9827254,9.323015849158721e-07,Other Genes
Slc18a2,-2.7088614,1.8100286,3.5213754568485525e-05,Other Genes
Slc18b1,0.067415714,-0.35696128,7.021500675326445e-06,Other Genes
Slc19a1,0.7909671,-0.63595486,3.772943904779177e-05,Other Genes
Slc19a2,1.2085729,1.4011874,3.563816781937928e-05,Other Genes
Slc1a1,0.71480453,-1.2748336,3.3820760492941357e-07,Other Genes
Slc1a2,0.7409842,1.3821231,0.00010504404617051478,Other Genes
Slc1a3,-1.8437897,-2.1220036,9.037697198010739e-05,Other Genes
Slc1a4,0.2664389,2.6595669,4.729531719711379e-05,Other Genes
Slc1a5,-0.42974198,1.1816216,5.7051974139807204e-05,Other Genes
Slc1a7,-0.5271324,1.1717565,4.1674319066449564e-07,Other Genes
Slc20a1,-0.32479382,0.010881624,0.00024189348538015967,Other Genes
Slc20a2,-1.4876317,-1.800985,3.395575741656787e-05,Other Genes
Slc22a12,-0.111680105,2.2943382,3.3010214670167986e-08,Other Genes
Slc22a13,0.15484725,-0.3341567,3.2128491301609046e-08,Other Genes
Slc22a14,-0.4709772,-0.38574144,4.1426892616868347e-07,Other Genes
Slc22a15,-0.6503104,-0.62634116,5.239852780243908e-06,Other Genes
Slc22a16,1.4467226,-1.1617992,5.1855987146080576e-08,Other Genes
Slc22a17,0.8006336,0.8214659,1.7492119803492886e-06,Other Genes
Slc22a19,0.6706344,-0.5472004,2.0949226488317326e-07,Other Genes
Slc22a20,0.8577876,-0.78234404,1.2022244555313674e-07,Other Genes
Slc22a21,1.3007729,-0.9865813,4.672826491579069e-06,Other Genes
Slc22a22,-0.5526162,-0.7490271,3.923181819992494e-10,Other Genes
Slc22a23,0.41384012,-0.3187835,3.0130364762265525e-06,Other Genes
Slc22a26,-1.4183979,-0.5403246,1.0300255920912172e-09,Other Genes
Slc22a27,-1.8803307,0.20962232,6.030842426881317e-08,Other Genes
Slc22a28,-1.0478572,0.45436883,3.703041226954814e-08,Other Genes
Slc22a29,1.1923201,-1.5265406,2.7303102333396124e-08,Other Genes
Slc22a3,-0.63520426,0.73579043,3.75547743127088e-06,Other Genes
Slc22a30,-0.78128123,0.18099324,2.474023476813707e-08,Other Genes
Slc22a4,-0.10410936,1.5894151,6.234161863654131e-06,Other Genes
Slc22a5,0.8161268,0.10302537,3.019034743436959e-06,Other Genes
Slc22a8,1.9425342,-0.56470954,4.8860221442511574e-08,Other Genes
Slc23a1,0.6590023,1.3788465,3.900309793841365e-07,Other Genes
Slc23a2,0.6597217,-0.4275912,8.486930959804004e-05,Other Genes
Slc23a3,1.023028,0.3384862,2.742495363772109e-07,Other Genes
Slc24a1,0.34411818,0.14417242,1.2716095756991138e-06,Other Genes
Slc24a2,1.5385509,-0.5331203,4.022910374709663e-08,Other Genes
Slc24a3,0.36872363,-1.5894663,3.639809079558337e-07,Other Genes
Slc24a4,1.7450635,1.5583434,2.0011259669644736e-08,Other Genes
Slc24a5,0.23002459,-0.3006256,5.1963243665750124e-05,Other Genes
Slc25a1,-0.21881877,-1.2683526,0.00014804435935015318,Other Genes
Slc25a10,0.92576385,-0.7155059,2.392318030862857e-05,Other Genes
Slc25a11,0.30853862,-0.8850796,0.0001105714938970781,Other Genes
Slc25a12,-1.8692067,0.77177316,0.0006430798670818437,Other Genes
Slc25a13,-0.31257257,0.18508063,5.3300609874901795e-05,Other Genes
Slc25a14,0.7136192,-1.6296147,1.6887358081240863e-05,Other Genes
Slc25a15,0.5996977,-0.8935493,1.79582755677073e-05,Other Genes
Slc25a16,-1.1022574,1.439215,1.321712407340857e-05,Other Genes
Slc25a17,0.23923762,1.5020186,0.00027883187685033285,Other Genes
Slc25a18,0.12609814,1.3351008,6.506007050672614e-06,Other Genes
Slc25a19,-1.8544159,0.07965266,3.0440241848733812e-05,Other Genes
Slc25a2,-0.07166131,0.011923722,3.3458899932731783e-06,Other Genes
Slc25a20,0.90486985,-0.46161294,2.1077083549752367e-05,Other Genes
Slc25a21,-0.42370948,2.2152233,4.9526085217304695e-08,Other Genes
Slc25a22,-2.1440852,1.5967087,2.5410868508285854e-05,Other Genes
Slc25a23,-0.57618475,-1.3255529,6.248125381214176e-06,Other Genes
Slc25a24,-0.61211,-0.40447915,9.932313784291387e-05,Other Genes
Slc25a25,-0.65205914,-2.063653,6.011744104398811e-05,Other Genes
Slc25a26,-0.74762535,-0.26963732,1.9000874996676933e-06,Other Genes
Slc25a27,0.028992994,0.31295064,2.2276378464365785e-06,Other Genes
Slc25a28,0.40608662,0.25563127,9.422502332580028e-06,Other Genes
Slc25a3,-0.997517,0.7975116,0.002088742022324171,Other Genes
Slc25a30,-1.4429529,0.9106135,2.3207727316750517e-05,Other Genes
Slc25a31,-1.3595595,-1.7076055,3.66202472579859e-08,Other Genes
Slc25a32,0.13517071,-0.716538,3.799312484180738e-05,Other Genes
Slc25a33,0.9881511,-1.8134056,3.430838087456348e-05,Other Genes
Slc25a34,-0.45532483,0.46790996,4.602343539263854e-08,Other Genes
Slc25a35,-1.8054261,-1.7777351,3.249612580866167e-06,Other Genes
Slc25a36,1.594071,1.1818056,7.40144902424783e-05,Other Genes
Slc25a37,-0.12528947,1.2003456,0.00010993312653347203,Other Genes
Slc25a38,-1.3557603,0.3957075,1.4683323233560494e-05,Other Genes
Slc25a39,-2.577757,-0.74465156,0.00026426293394144775,Other Genes
Slc25a4,-0.15425004,0.6780247,0.0011154464214406844,Other Genes
Slc25a40,-1.1272545,0.8054252,2.466144694426262e-05,Other Genes
Slc25a42,-0.7383807,-1.5331504,2.59027233000042e-06,Other Genes
Slc25a43,0.9323659,-0.61478114,5.311936232121884e-06,Other Genes
Slc25a44,2.4935718,1.8107047,0.00010729771796858163,Other Genes
Slc25a45,0.5980075,-0.9032732,2.1450916835256576e-05,Other Genes
Slc25a46,-0.061929956,0.6701817,0.00010181119363346722,Other Genes
Slc25a47,-0.55243653,0.30622464,2.310764689822661e-06,Other Genes
Slc25a48,0.56597155,0.58389187,9.984846502248153e-08,Other Genes
Slc25a5,-0.8295766,-0.24484046,0.026447782927517545,Other Genes
Slc25a51,0.34053338,0.38666832,7.316708728819005e-05,Other Genes
Slc25a53,0.4856931,-0.28687188,1.3742460594133253e-05,Other Genes
Slc26a1,-1.537458,-0.88154507,6.513089775539348e-08,Other Genes
Slc26a10,-0.50343686,0.4347993,1.2195319959499899e-06,Other Genes
Slc26a11,1.4602264,-1.2418172,3.608721949824857e-06,Other Genes
Slc26a2,-1.0005232,-0.0881323,5.5045760283361027e-05,Other Genes
Slc26a3,-0.42446965,0.69947416,6.248889706855418e-07,Other Genes
Slc26a4,-0.4774471,-0.005676487,3.376680741524943e-09,Other Genes
Slc26a5,2.0537212,0.51504254,8.259440206572391e-08,Other Genes
Slc26a6,-0.68468016,0.62168324,4.153124983245808e-05,Other Genes
Slc26a7,3.0367286,-0.11528493,2.4864255103496676e-07,Other Genes
Slc26a8,1.602794,0.94176483,4.3005612695919345e-07,Other Genes
Slc26a9,0.13383667,-0.69464177,1.1357222323347278e-07,Other Genes
Slc27a1,-2.2371101,0.786302,9.03847112135467e-05,Other Genes
Slc27a3,0.92028654,-0.21395092,1.9970128686556677e-06,Other Genes
Slc27a4,-0.4662344,-0.3327756,1.4833427943372355e-05,Other Genes
Slc27a5,0.8913733,1.6313503,5.687934959015951e-07,Other Genes
Slc28a3,-1.3578163,-1.0273058,1.597222547217077e-07,Other Genes
Slc29a1,1.1600611,0.045615993,0.00013114809622596495,Other Genes
Slc29a2,1.7410469,0.23372857,1.5084817812285962e-05,Other Genes
Slc29a3,-0.7037782,0.65419894,4.129790498909878e-06,Other Genes
Slc2a1,-1.1886054,0.69167864,0.00023682032844769,Other Genes
Slc2a10,2.413557,-0.3750806,3.0732708689666535e-06,Other Genes
Slc2a12,0.61778915,-1.1430746,7.225963295691164e-07,Other Genes
Slc2a13,0.17100827,0.9976745,9.853595220778354e-07,Other Genes
Slc2a2,-0.54198027,1.1161762,1.2094024159461204e-07,Other Genes
Slc2a3,1.2347571,0.71582353,1.306797542300103e-06,Other Genes
Slc2a4rg-ps,1.1996084,0.053652383,1.0619279894759586e-05,Other Genes
Slc2a5,0.21494724,-0.6367567,9.62310313830006e-07,Other Genes
Slc2a6,-0.73788303,0.31811172,0.00023600909780022156,Other Genes
Slc2a8,-0.43704674,0.5525811,5.0615667103420545e-06,Other Genes
Slc2a9,-1.2507813,1.396121,5.264354081490741e-06,Other Genes
Slc30a1,-1.9504734,0.23949574,1.5668638759589865e-05,Other Genes
Slc30a10,1.1116884,-0.9099125,2.6879683010833718e-08,Other Genes
Slc30a4,-0.56200814,-0.82106125,0.00013804609563332994,Other Genes
Slc30a5,-2.1717553,0.8931319,0.0001312721858183042,Other Genes
Slc30a6,-0.9032459,1.1192727,0.00010657512744324093,Other Genes
Slc30a7,-0.8577446,-0.9639463,0.00032308146854957226,Other Genes
Slc30a8,-2.5903301,0.21951433,4.872881805517258e-08,Other Genes
Slc30a9,-0.81104285,-1.5361923,0.00010121324101597068,Other Genes
Slc31a1,-0.19290699,-0.35504997,0.0003356384167899536,Other Genes
Slc31a2,0.48893836,1.2911711,4.948517058829228e-05,Other Genes
Slc33a1,0.6566698,0.8636942,4.078246341142139e-05,Other Genes
Slc34a1,-2.982162,-1.0647186,1.0575397820310275e-08,Other Genes
Slc34a2,0.37677497,0.39797837,3.1800430806791e-07,Other Genes
Slc35a1,-0.95127666,-0.05240787,6.506936464603972e-05,Other Genes
Slc35a2,-0.07545991,-0.036694236,2.7946386520647547e-05,Other Genes
Slc35a3,1.5167434,0.9620036,4.6592209675742837e-05,Other Genes
Slc35a4,1.0012085,0.18023847,0.00023173139362477334,Other Genes
Slc35a5,-0.72381145,1.9187837,3.3687129436302914e-05,Other Genes
Slc35b1,0.4875716,-0.9367151,0.00017681289893904377,Other Genes
Slc35b2,1.5188247,-0.71442825,8.153657758812574e-05,Other Genes
Slc35b3,1.4156153,1.6042484,2.8341962924998288e-05,Other Genes
Slc35b4,1.6295158,-0.24730189,9.14013474762066e-05,Other Genes
Slc35c1,-0.37240022,-0.9155138,2.8993987088164365e-06,Other Genes
Slc35c2,-0.07719095,0.84287894,6.811797738926049e-06,Other Genes
Slc35d1,1.2412738,-1.0952334,5.9744797162487986e-05,Other Genes
Slc35d2,1.0792683,0.045867674,6.94486025109786e-06,Other Genes
Slc35d3,1.4747177,1.7513407,4.338145882926965e-07,Other Genes
Slc35e1,0.07478152,0.537959,5.0275922443587805e-05,Other Genes
Slc35e2,-0.3470678,0.50739783,1.846889128258281e-05,Other Genes
Slc35e3,0.4915808,0.8334853,1.758422060447174e-05,Other Genes
Slc35e4,-0.53040814,-0.39857325,5.301808129399875e-05,Other Genes
Slc35f1,-2.5968318,-0.023996362,1.9275487799559457e-07,Other Genes
Slc35f3,-0.20638354,2.7859516,4.197468248358179e-07,Other Genes
Slc35f4,0.43006152,0.48280522,1.166349765152632e-08,Other Genes
Slc35f5,0.09035747,-0.3738619,5.857304120792692e-05,Other Genes
Slc35f6,-1.0316904,-1.0939225,7.445760833846688e-05,Other Genes
Slc35g1,0.2852124,1.408675,7.081776088700204e-06,Other Genes
Slc35g2,-2.5389767,-0.0934592,1.920586168870386e-07,Other Genes
Slc35g3,0.74463826,0.31813443,2.939090306146945e-08,Other Genes
Slc36a1,0.22095685,1.0498638,4.7898878799259386e-06,Other Genes
Slc36a2,2.5723653,1.5828525,2.428987129315985e-06,Other Genes
Slc36a3,-0.01377709,-1.0252569,8.32061569002922e-08,Other Genes
Slc36a4,0.264686,-0.00032616523,7.417088975967458e-05,Other Genes
Slc37a1,0.7275927,1.6544815,4.2086651636440294e-07,Other Genes
Slc37a2,-0.14796123,0.4311649,3.775747489714904e-05,Other Genes
Slc37a3,2.7671218,0.7364115,3.150813009605479e-05,Other Genes
Slc37a4,1.0396227,0.35875678,1.4825343422654942e-05,Other Genes
Slc38a1,-0.011650225,1.1298128,0.00041225615305393027,Other Genes
Slc38a10,-1.3723735,1.5107387,3.242832915252574e-05,Other Genes
Slc38a11,-0.07497932,2.0992575,5.844584584268632e-08,Other Genes
Slc38a2,1.1913435,-0.67089164,0.011567599507918266,Other Genes
Slc38a4,1.5431501,1.0633166,9.312464170249847e-05,Other Genes
Slc38a5,-1.3307306,-0.97036654,3.4215065498106866e-08,Other Genes
Slc38a6,-0.3234838,-1.1929779,0.00019313180963482097,Other Genes
Slc38a7,-0.30533117,-0.7190494,1.3363960993652341e-05,Other Genes
Slc38a8,1.2110678,0.62680936,1.5746112973728895e-07,Other Genes
Slc38a9,-0.180896,0.07677852,2.0936685283817018e-05,Other Genes
Slc39a1,0.7638251,-0.8128829,0.0009252837703266297,Other Genes
Slc39a10,-1.0906625,-1.3129017,8.372284641869041e-05,Other Genes
Slc39a11,-0.5867087,2.0235536,8.374945908269213e-06,Other Genes
Slc39a12,1.6741061,0.4338372,6.774431964178079e-08,Other Genes
Slc39a13,-0.9966252,-0.722812,4.792613540965028e-05,Other Genes
Slc39a14,-0.43448576,-1.856925,5.014437939891123e-05,Other Genes
Slc39a2,1.251887,0.4641141,2.65736510935169e-06,Other Genes
Slc39a3,0.24127018,-1.1982503,9.082285856882035e-06,Other Genes
Slc39a4,-0.4479256,1.7512637,2.7494056464642926e-05,Other Genes
Slc39a5,-0.30540717,0.88743114,5.3757145663190103e-08,Other Genes
Slc39a6,0.5460841,0.8120102,0.00012636189338306874,Other Genes
Slc39a7,-0.8513148,0.9797111,8.111835343494497e-05,Other Genes
Slc39a8,0.062449574,-0.70631015,5.210868272204079e-07,Other Genes
Slc39a9,-0.5449775,0.11797177,8.568232995493152e-05,Other Genes
Slc3a1,0.46822566,-0.129027,1.9452414806903926e-06,Other Genes
Slc3a2,-0.13899352,0.647468,0.001101502026813206,Other Genes
Slc40a1,0.9142524,-1.8448725,3.468995752654332e-05,Other Genes
Slc41a1,-2.2283306,0.37799692,2.5559511810851642e-05,Other Genes
Slc41a2,1.8351831,-0.12270529,2.745546826051815e-05,Other Genes
Slc41a3,-0.66555995,-0.9218184,2.5657075822969575e-06,Other Genes
Slc43a1,2.0607767,3.4366093,5.327346591834173e-06,Other Genes
Slc43a2,0.5409265,-0.53851926,3.419608699796046e-05,Other Genes
Slc43a3,-0.29566818,-0.94478154,4.940447669328086e-05,Other Genes
Slc44a1,-0.71724236,-1.0834923,0.00020100871206032774,Other Genes
Slc44a2,-0.3826505,0.9895422,9.719992492914323e-05,Other Genes
Slc44a3,0.8531823,1.2683138,4.5655622478581896e-07,Other Genes
Slc44a4,0.5900165,-0.24712767,5.272836696869012e-07,Other Genes
Slc44a5,-0.2447478,1.3978848,8.631684393168647e-07,Other Genes
Slc45a1,0.585082,2.0161839,1.4953618444407602e-08,Other Genes
Slc45a2,0.46000493,0.37669644,1.8622079771414145e-08,Other Genes
Slc45a3,-1.0528803,-0.79564965,2.6663113781572137e-06,Other Genes
Slc45a4,1.7585536,-3.3152728,1.5992806451722e-05,Other Genes
Slc46a1,-1.412806,-0.44592467,5.769607130539286e-06,Other Genes
Slc46a2,0.7266252,1.8417822,1.1760687054630419e-07,Other Genes
Slc46a3,1.8234696,-0.4875772,1.050765437513051e-06,Other Genes
Slc47a1,-0.7676301,-0.6789979,6.209952301269308e-08,Other Genes
Slc47a2,0.5171604,0.64300615,3.307089181299577e-07,Other Genes
Slc48a1,0.042588614,-0.1248507,0.0003962337775866701,Other Genes
Slc4a1,0.33311436,0.4226293,1.4134999614256045e-08,Other Genes
Slc4a10,-0.66570723,1.5276375,2.2040068560088947e-07,Other Genes
Slc4a11,1.9101249,-1.8602942,5.105123878589323e-07,Other Genes
Slc4a1ap,1.3367078,1.2095337,7.428955898027417e-05,Other Genes
Slc4a2,1.2166378,-0.312878,5.966890343186084e-05,Other Genes
Slc4a3,1.1768351,1.1149161,2.550699757417881e-06,Other Genes
Slc4a4,-1.5517695,-1.0642598,6.96154280869909e-06,Other Genes
Slc4a5,1.4026111,2.088523,2.5636386263013735e-06,Other Genes
Slc4a7,0.5597189,1.0693456,0.0003344597764604637,Other Genes
Slc4a8,1.3032645,1.2881403,2.787887432488671e-07,Other Genes
Slc4a9,0.8169548,-0.4837366,2.538056854112752e-07,Other Genes
Slc50a1,-0.46398145,0.5174121,7.801889164749709e-05,Other Genes
Slc52a2,-0.13751261,0.023022762,2.190139403133719e-05,Other Genes
Slc52a3,0.2344324,1.187918,4.517474481235556e-07,Other Genes
Slc5a1,-0.1541041,-1.9019725,4.949117039357495e-08,Other Genes
Slc5a10,2.4167852,1.3949744,2.5917677736593325e-07,Other Genes
Slc5a12,-0.42611763,-0.8436387,1.3143349337068962e-07,Other Genes
Slc5a2,-0.15944414,-1.3054645,1.3094056607487887e-07,Other Genes
Slc5a3,1.1511374,0.94712985,0.0004397935386202221,Other Genes
Slc5a4b,-0.70684695,0.6508354,3.4446901839915956e-07,Other Genes
Slc5a5,-1.4725113,-1.4686098,2.0067700907830597e-07,Other Genes
Slc5a6,-0.65809417,0.57442325,1.2749078304148714e-05,Other Genes
Slc5a8,-1.1854894,1.4702482,3.4872221474405725e-07,Other Genes
Slc5a9,1.5042673,-0.435849,9.887036609934263e-08,Other Genes
Slc6a11,-0.5110184,-0.24854594,1.2692162232491766e-07,Other Genes
Slc6a12,-1.3661666,1.8557763,0.0003422960558882908,Other Genes
Slc6a13,1.055305,-0.18546589,4.042254579292006e-05,Other Genes
Slc6a17,-2.5593326,0.11251157,8.318033904149793e-06,Other Genes
Slc6a18,1.0393846,-0.6817016,9.134476546210212e-07,Other Genes
Slc6a19,-0.414658,0.64630175,5.25734945106763e-07,Other Genes
Slc6a2,0.88236976,0.98441344,1.534476476607022e-07,Other Genes
Slc6a20a,-1.3375537,0.35962164,2.3308413684087977e-08,Other Genes
Slc6a20b,0.87807286,-1.7768389,5.974249058836047e-07,Other Genes
Slc6a4,0.13691853,-0.7519134,4.442378768404118e-06,Other Genes
Slc6a5,-0.57461226,-0.47678608,3.615962644957321e-08,Other Genes
Slc6a6,0.025604056,0.13648197,0.0006289379497314426,Other Genes
Slc6a7,-1.3143582,-0.47932923,3.1274926920774686e-08,Other Genes
Slc6a8,1.1394129,-1.1820326,5.076806791634605e-05,Other Genes
Slc6a9,1.3087378,0.16160576,1.6240276926445117e-05,Other Genes
Slc7a1,-0.93059313,0.22828637,7.410240012752343e-05,Other Genes
Slc7a10,0.64923465,1.2535083,2.5802830961040655e-08,Other Genes
Slc7a11,-2.1315465,0.3657443,0.0016063419708442696,Other Genes
Slc7a13,-0.57429886,-0.21247484,6.330782534626635e-08,Other Genes
Slc7a14,1.228375,0.67380553,3.667005619963561e-06,Other Genes
Slc7a15,1.4512196,2.379668,1.1802120287693048e-07,Other Genes
Slc7a2,0.5306771,0.45726186,7.868840656302503e-05,Other Genes
Slc7a3,-0.24583878,3.1135452,1.1922023375227457e-05,Other Genes
Slc7a4,-0.12699616,1.485975,7.800254082808559e-07,Other Genes
Slc7a5,0.8260471,-1.2592542,0.0001064322939116111,Other Genes
Slc7a6,1.3595803,-0.47292018,0.00013280965763770648,Other Genes
Slc7a6os,-0.5200451,-2.9159744,5.209308552818926e-05,Other Genes
Slc7a7,-2.0223105,1.9158188,1.278913779559328e-05,Other Genes
Slc7a8,-1.279196,-0.27088234,3.674392581930534e-06,Other Genes
Slc8a1,0.8282832,-1.2752135,2.0638150787922023e-06,Other Genes
Slc8a3,-0.27531958,0.22807135,2.445841808090233e-07,Other Genes
Slc8b1,0.1399969,-1.3681862,9.364246438541485e-06,Other Genes
Slc9a1,0.6962595,0.079568915,1.919937487536314e-05,Other Genes
Slc9a2,-1.1139351,-0.70561767,2.6760041224742473e-07,Other Genes
Slc9a4,-0.87781084,0.15217772,7.618567508043458e-05,Other Genes
Slc9a5,3.3149865,1.0846812,5.0367016173853956e-06,Other Genes
Slc9a6,0.6548385,-1.1996485,3.780524296218463e-05,Other Genes
Slc9a7,0.6688665,-1.1715176,1.6686811835610776e-06,Other Genes
Slc9a8,-1.359485,-0.120613605,2.7750159723537616e-05,Other Genes
Slc9a9,2.60557,-0.36361128,1.2864421908885823e-05,Other Genes
Slc9b1,0.30943447,1.2001985,9.286101121630168e-07,Other Genes
Slc9b2,-0.10466841,0.8477773,6.373189324136333e-06,Other Genes
Slc9c1,-1.5906888,0.12513052,1.9961182003139697e-08,Other Genes
Slco1a1,-0.73031044,0.27534392,2.386779331645809e-08,Other Genes
Slco1a5,-1.1602614,-0.21623893,1.8995460285512311e-06,Other Genes
Slco1a6,0.7840586,-0.8789263,4.2486951073700134e-06,Other Genes
Slco1b2,1.1334289,-1.2857634,6.733085628041042e-08,Other Genes
Slco1c1,-0.04005809,2.6040902,1.9479632837414117e-07,Other Genes
Slco2a1,1.171494,-2.1058824,3.882558675823046e-05,Other Genes
Slco3a1,-0.31885314,0.3304419,3.2815746455199874e-05,Other Genes
Slco4a1,0.10236077,-0.3486467,0.0005393413783904941,Other Genes
Slco4c1,0.18396418,-0.2623842,1.0310448162505283e-07,Other Genes
Slco5a1,-1.2571182,0.5698419,2.988478833424794e-06,Other Genes
Slco6c1,1.7432518,-1.498972,2.1650273461918554e-07,Other Genes
Slco6d1,0.012925195,-0.1448224,3.157761660445561e-09,Other Genes
Slfn14,-0.27862567,-0.82209384,3.304102017533494e-07,Other Genes
Slfn2,-1.8514868,0.5381197,0.0032870091565848475,Other Genes
Slfn3,-0.010747684,2.5350342,5.463941802373792e-06,Other Genes
Slfn4,0.028522776,0.67333555,5.063079510743695e-05,Other Genes
Slfn5,-0.2156529,1.8809663,1.4784791488374516e-05,Other Genes
Slfn8,1.8148279,1.2503703,3.420946702434971e-05,Other Genes
Slfn9,0.3781432,0.6365485,0.0001126565126668167,Other Genes
Slfnl1,-1.8964832,0.07123988,5.9372494205981025e-08,Other Genes
Slirp,0.82173216,-0.98060083,0.0009821197491551514,Other Genes
Slit1,-0.2291577,1.8976923,4.4336015210572627e-07,Other Genes
Slit2,-2.8180342,0.33634505,0.00013169577674239922,Other Genes
Slit3,0.27787217,0.91301453,4.3012241214395145e-05,Other Genes
Slitrk1,-0.16696633,-0.5963146,2.6379345491161972e-08,Other Genes
Slitrk2,1.7436345,-0.5247503,5.655229799968025e-07,Other Genes
Slitrk3,2.6299903,0.24764805,3.4149361320862595e-08,Other Genes
Slitrk4,0.84786284,2.3852134,8.689067838640354e-08,Other Genes
Slitrk5,-1.2718912,1.9384809,6.852354557573319e-07,Other Genes
Slk,0.41211703,-4.2299404,0.00014474651220611564,Other Genes
Slmap,-0.17208217,-0.012160712,0.00010150990159012419,Other Genes
Slpi,0.94740355,-1.1145817,0.0003586194085006499,Other Genes
Sltm,-0.29387867,-1.0702538,0.0003131380889974136,Other Genes
Slu7,0.13140114,0.92127174,0.00023173226454843314,Other Genes
Slx1b,-1.2625872,2.3148627,3.864768731389708e-06,Other Genes
Slx4,-0.25839305,-0.24196859,3.676335879763078e-05,Other Genes
Slx4ip,-1.1875954,-1.2954966,7.932521506345082e-05,Other Genes
Smad1,1.5119627,-0.43376243,3.269358111496459e-05,Other Genes
Smad2,-0.47220302,-0.1602252,9.061351958155894e-05,Other Genes
Smad3,0.7007021,0.40998012,4.630631032591075e-05,Other Genes
Smad4,1.5505557,-1.3209057,5.966840739383906e-05,Other Genes
Smad5,-0.01523344,-0.21694453,6.366605172488814e-05,Other Genes
Smad6,1.0472252,-1.9756421,1.2508268967941058e-06,Other Genes
