gene,umap_1,umap_2,importance,category
Tmprss11d,2.8132386,5.799098,5.583375237041826e-07,Other Genes
Tmprss11e,3.7492418,3.5794404,4.0426573121507765e-08,Other Genes
Tmprss11f,2.1339207,5.1202383,5.414822219794701e-08,Other Genes
Tmprss11g,4.309667,4.059214,2.9498583689252783e-07,Other Genes
Tmprss13,3.7891722,5.1131573,2.7186854596472693e-07,Other Genes
Tmprss15,5.240912,5.951451,3.726718355794449e-08,Other Genes
Tmprss3,4.952884,2.6657083,1.213274588027293e-07,Other Genes
Tmprss4,4.013157,3.5328228,1.4348735563920772e-08,Other Genes
Tmprss5,5.096035,5.637655,5.4645415681074206e-08,Other Genes
Tmprss7,4.5999904,3.6302001,3.820408451151155e-07,Other Genes
Tmsb10,1.6637757,3.3468368,0.00020151977588422093,Other Genes
Tmsb15b1,3.5571666,1.3266977,1.839003380945023e-07,Other Genes
Tmsb15b2,3.4671528,4.569749,1.811348649856548e-08,Other Genes
Tmsb15l,5.7184973,3.383835,5.274608264850691e-07,Other Genes
Tmsb4x,3.9620557,1.8420926,0.006337968135542435,Other Genes
Tmtc1,3.000845,2.959002,9.43537235280215e-07,Other Genes
Tmtc2,2.9607031,2.8249264,1.9881844068588537e-05,Other Genes
Tmtc3,5.6464205,4.988138,8.589440197900442e-05,Other Genes
Tmtc4,3.6756003,5.117407,1.3411782546450709e-05,Other Genes
Tmub1,4.189881,4.2624607,1.51077993989243e-05,Other Genes
Tmub2,4.676609,4.5971365,3.738714895478966e-05,Other Genes
Tmx1,4.8941364,6.456991,8.853553799703903e-05,Other Genes
Tmx2,6.109561,5.780128,0.00015168145654279424,Other Genes
Tmx3,4.7549863,3.040224,0.00028176116868811084,Other Genes
Tmx4,5.611073,3.2944343,1.52727486668585e-05,Other Genes
Tnc,6.0818524,5.3898525,0.002145889258001901,Other Genes
Tnf,5.655425,4.3501525,0.0019225964972341759,Other Genes
Tnfaip1,5.2268953,5.495471,0.00030652090036298346,Other Genes
Tnfaip2,2.8736339,4.4987335,0.0019295187062778267,Other Genes
Tnfaip3,5.2161045,3.2902446,0.00035080512949689366,Other Genes
Tnfaip6,3.6588345,5.116101,1.2335574800174178e-05,Other Genes
Tnfaip8,3.2784982,2.9221146,0.00028283969337270073,Other Genes
Tnfaip8l1,4.277448,5.914103,1.2172320414910561e-05,Other Genes
Tnfaip8l2,5.4191628,2.2612998,0.00011327076773125978,Other Genes
Tnfrsf10b,3.4077985,1.550768,5.5371876692597515e-05,Other Genes
Tnfrsf11a,2.3007867,4.754333,9.96100136690996e-05,Other Genes
Tnfrsf12a,4.344835,1.6900424,0.00020332747654433776,Other Genes
Tnfrsf13b,5.433052,2.7439034,6.520136643605846e-06,Other Genes
Tnfrsf13c,5.847363,4.060019,2.0468909435591975e-09,Other Genes
Tnfrsf14,5.1234303,5.0420337,1.7919834462764096e-06,Other Genes
Tnfrsf17,4.2061663,3.1154244,7.587927410442004e-08,Other Genes
Tnfrsf18,4.0889173,1.3632252,2.940019048146684e-07,Other Genes
Tnfrsf19,3.959104,5.0454736,2.2520762906087114e-07,Other Genes
Tnfrsf1a,3.3438191,4.377633,5.50342845492222e-05,Other Genes
Tnfrsf1b,4.342407,2.6740932,9.649419644266922e-05,Other Genes
Tnfrsf21,4.2291646,5.926475,6.110014995431331e-06,Other Genes
Tnfrsf22,3.59896,3.1447475,4.403066737459613e-05,Other Genes
Tnfrsf23,3.800287,3.9243996,0.00011437743770353518,Other Genes
Tnfrsf25,2.7735312,5.4004292,1.4043503211582435e-07,Other Genes
Tnfrsf26,1.8520391,2.7097776,0.0002644186400443828,Other Genes
Tnfrsf4,5.753694,5.0370603,1.1840397752238744e-06,Other Genes
Tnfrsf8,5.1624465,6.122339,6.267437961295409e-06,Other Genes
Tnfrsf9,5.3579993,6.1681995,4.109382959659672e-05,Other Genes
Tnfsf10,5.9614897,2.6087835,1.4815985187059313e-06,Other Genes
Tnfsf11,4.18494,4.113802,1.0939771162598456e-05,Other Genes
Tnfsf13,4.0483046,4.5724254,3.580518758279035e-07,Other Genes
Tnfsf13b,2.1637647,5.118932,2.0642086826440343e-06,Other Genes
Tnfsf14,2.5525715,3.4721308,1.8438467552058512e-06,Other Genes
Tnfsf15,2.6030307,3.9484937,6.753659481082718e-06,Other Genes
Tnfsf18,1.5296926,4.027745,2.52107327032731e-06,Other Genes
Tnfsf4,5.0386662,4.9530373,7.125828392837824e-06,Other Genes
Tnfsf8,4.6436048,2.8754642,4.943612168890089e-07,Other Genes
Tnfsf9,4.5842724,2.8107357,0.004652838929557894,Other Genes
Tnfsfm13,4.2279787,4.4937315,1.7605005743390962e-06,Other Genes
Tnik,3.1354053,4.193206,2.673535047731016e-06,Other Genes
Tnip1,3.8929765,3.62905,0.0001949684343249102,Other Genes
Tnip2,2.4239771,2.7257652,1.586451776903123e-05,Other Genes
Tnip3,4.362797,1.6160909,0.001595302776176345,Other Genes
Tnk1,4.2417746,3.817845,1.157614219891404e-07,Other Genes
Tnk2,2.444448,2.5517244,5.0191530066944555e-05,Other Genes
Tnks,2.6664004,2.2056465,3.417835374525479e-05,Other Genes
Tnks1bp1,5.787926,4.526318,9.878178165903314e-05,Other Genes
Tnks2,3.2691522,4.1447916,0.0002660282322582577,Other Genes
Tnn,5.037931,5.0439606,8.243283359428929e-06,Other Genes
Tnnc1,5.7250414,3.1490295,1.00844927960658e-06,Other Genes
Tnnc2,4.4231305,1.603988,1.2786782351321166e-07,Other Genes
Tnni1,2.924277,2.1362343,1.3947985496616813e-06,Other Genes
Tnni2,4.7748814,2.26596,4.461342733264864e-05,Other Genes
Tnni3,3.2164063,2.7163596,6.727817695229539e-07,Other Genes
Tnni3k,4.737956,6.328065,3.1319597779539754e-07,Other Genes
Tnnt1,3.8450463,3.4803238,9.105253567315907e-07,Other Genes
Tnnt2,4.113387,5.921019,3.3992761918613587e-06,Other Genes
Tnnt3,3.2783718,4.3007674,8.172085144916263e-07,Other Genes
Tnpo1,4.7138686,1.1914923,0.00016718167424912878,Other Genes
Tnpo2,2.6844604,3.5882635,6.537264433461093e-05,Other Genes
Tnpo3,3.322485,5.666967,0.00028708470412358605,Other Genes
Tnr,3.5650706,1.5242354,8.081959440074738e-07,Other Genes
Tnrc18,3.8726037,4.375891,4.02288336176043e-06,Other Genes
Tnrc6a,2.613463,5.1805744,0.00010202787104234675,Other Genes
Tnrc6b,5.811705,5.51447,2.1034242513363014e-05,Other Genes
Tnrc6c,2.421808,3.629265,1.474393328358809e-05,Other Genes
Tns1,5.326306,4.341624,6.288822822697643e-05,Other Genes
Tns2,4.7879806,5.1874824,1.3307654871062942e-05,Other Genes
Tns3,3.8088253,6.391906,0.00011934194179683554,Other Genes
Tns4,5.4014874,5.9199834,9.219912634545915e-07,Other Genes
Tob1,2.2119553,4.1089163,3.602504019101853e-05,Other Genes
Tob2,4.9278445,6.08189,0.0001609256917765101,Other Genes
Toe1,4.8863363,4.4234743,2.9615071707982407e-05,Other Genes
Tollip,3.9516332,4.9170165,6.367847400847003e-05,Other Genes
Tom1,4.097393,2.6423442,6.910523173399105e-06,Other Genes
Tom1l1,3.5012333,1.8312784,0.00015383756901741913,Other Genes
Tom1l2,3.7771165,1.6089976,2.2158626094846093e-05,Other Genes
Tomm20l,2.982503,5.24149,3.308786375709773e-07,Other Genes
Tomm22,3.847169,2.9971957,0.0003623805668461657,Other Genes
Tomm34,4.4542294,5.6271305,0.0002407013530968756,Other Genes
Tomm40,3.3121755,2.8282268,1.9688813306862262e-05,Other Genes
Tomm40l,2.6805842,4.2105665,3.6457367167618493e-05,Other Genes
Tomm5,4.3866053,4.0967903,0.0005105696315371442,Other Genes
Tomm6,2.3935978,2.7341712,0.0003068204038577533,Other Genes
Tomm7,2.4126644,5.044609,0.00037446701759256387,Other Genes
Tomm70a,6.4204893,4.4036226,0.0004942779668931179,Other Genes
Tomt,5.1566815,5.797068,8.70490930464074e-07,Other Genes
Tonsl,5.616214,5.2541986,0.00041081753505851416,Other Genes
Top1,2.237153,3.1578252,0.0003467761904213496,Other Genes
Top1mt,3.2288117,4.6831717,2.363018352387548e-05,Other Genes
Top2a,2.7299953,1.9509195,0.0005040211506906064,Other Genes
Top2b,5.339219,3.2777243,9.736374699355289e-05,Other Genes
Top3a,3.0421026,4.764959,1.5125294637164086e-05,Other Genes
Top3b,3.6668015,2.8201272,4.181533419013324e-05,Other Genes
Topbp1,3.1387584,5.8266797,7.897813377861568e-05,Other Genes
Topors,6.807724,3.3716524,0.00010759070171082498,Other Genes
Tor1a,3.9235952,3.969224,7.583157726315142e-05,Other Genes
Tor1aip1,4.8519354,4.2380786,0.00011840445906326163,Other Genes
Tor1aip2,3.8700743,3.3909676,0.0006323719749743733,Other Genes
Tor1b,6.2838426,3.483298,9.522585295323706e-05,Other Genes
Tor2a,3.6775029,4.404886,4.50414761065641e-05,Other Genes
Tor3a,6.1984205,4.162477,0.00017124986240742144,Other Genes
Tor4a,2.1224978,3.383581,1.1264520377446463e-05,Other Genes
Tox,4.193339,6.0177937,1.078409778258858e-07,Other Genes
Tox2,2.505559,4.9475923,1.5202013298984954e-07,Other Genes
Tox3,4.770491,1.9270529,1.9133019440113812e-07,Other Genes
Tox4,3.2346838,3.8189101,0.00020708555919422906,Other Genes
Tpbg,4.2592225,2.5373943,5.644627937991435e-05,Other Genes
Tpbpa,4.398977,4.940047,1.5380726273601812e-08,Other Genes
Tpcn1,6.3512125,4.447028,2.0792563203200284e-05,Other Genes
Tpcn2,4.7346296,2.9244866,4.695453641006339e-06,Other Genes
Tpd52,6.0707116,2.0547273,0.0003357969278429105,Other Genes
Tpd52l1,5.410241,2.4590814,1.9230051379268446e-06,Other Genes
Tpd52l2,1.876736,4.049666,0.00042446841752730115,Other Genes
Tpgs1,4.6870513,2.470327,1.5343608243774278e-05,Other Genes
Tpgs2,3.8396564,4.739313,5.349156645610368e-05,Other Genes
Tph1,5.507052,4.1346407,6.457575995492218e-06,Other Genes
Tph2,3.6014159,1.5426604,9.221867478382518e-07,Other Genes
Tpi1,2.1192613,2.9101038,0.0010254045088744573,Other Genes
Tpk1,4.4306927,5.191769,1.4691903822481811e-05,Other Genes
Tpm1,3.9782224,2.127762,0.0018985743910995367,Other Genes
Tpm2,5.7191215,2.2672594,0.00014998674688075392,Other Genes
Tpm3,4.1225786,4.436998,0.0004951711479706325,Other Genes
Tpm4,6.1024494,4.508794,0.001677910993626479,Other Genes
Tpmt,2.9189131,5.6416354,1.6899712226911432e-05,Other Genes
Tpo,6.892037,3.6856258,2.1504659274202055e-08,Other Genes
Tpp1,4.5851445,5.079099,0.00033381939971915915,Other Genes
Tpp2,2.0982313,2.68953,0.0005071397396874482,Other Genes
Tppp,3.024661,4.6578813,9.566712309889835e-08,Other Genes
Tppp3,3.2239957,3.0257525,2.46141608114252e-06,Other Genes
Tpr,4.8464437,2.1134589,0.0013000035864786804,Other Genes
Tpra1,4.37674,3.6378677,2.332262981889105e-05,Other Genes
Tprkb,3.842465,4.4027963,5.565425843773321e-05,Other Genes
Tprn,4.8824897,2.3986547,1.0316721922529072e-05,Other Genes
Tpst1,2.8361924,4.726215,6.22544626939584e-05,Other Genes
Tpst2,3.7474694,4.027632,4.253913906786281e-05,Other Genes
Tpt1,4.9027395,4.458515,0.00362977835146396,Other Genes
Tpte,3.2886524,4.6668973,3.710120903356715e-07,Other Genes
Tpx2,3.8910418,2.456128,0.00023201501747410254,Other Genes
Tra2a,3.6663778,5.664935,7.90907459633292e-05,Other Genes
Tra2b,3.6700795,5.3664665,0.0003519615676520233,Other Genes
Trabd,3.2930229,3.8334146,3.712729847256497e-05,Other Genes
Trabd2b,4.961725,6.0334306,1.5630518127859132e-06,Other Genes
Tradd,5.158304,5.9038525,1.2341408327842603e-05,Other Genes
Traf1,1.5020736,4.1233544,0.0004128750761378666,Other Genes
Traf2,3.0928063,2.579888,0.00014002021309168135,Other Genes
Traf3,3.6746385,4.446312,0.00011072516767048756,Other Genes
Traf3ip1,3.1647253,5.3362703,0.00017682005485205446,Other Genes
Traf3ip2,2.911638,2.6808877,2.2671485390235208e-05,Other Genes
Traf3ip3,5.6129236,5.495981,3.7196100029508982e-06,Other Genes
Traf4,4.071444,2.4280329,4.1948535794718006e-05,Other Genes
Traf5,4.2946596,2.894623,1.9675483416640435e-05,Other Genes
Traf6,2.4223673,5.379391,2.82656836440489e-05,Other Genes
Traf7,6.138047,4.1479516,0.00010141318124785045,Other Genes
Trafd1,2.4127512,4.7294364,4.820048888398033e-05,Other Genes
Traip,5.9413943,4.5101767,9.947677857622074e-06,Other Genes
Traj4,4.7959986,4.1331406,6.84576026769444e-09,Other Genes
Trak1,4.72211,6.209723,3.0955511520264626e-05,Other Genes
Trak2,4.2054667,5.7753506,6.0232432813075265e-05,Other Genes
Tram1,3.7646515,6.0650997,0.00021898592485355552,Other Genes
Tram1l1,6.4457197,2.8626041,1.321112438900662e-05,Other Genes
Tram2,5.3153834,5.8051143,2.271163736645551e-05,Other Genes
Trank1,4.2494483,4.6455646,1.696177822640568e-07,Other Genes
Trap1,3.8130052,1.5720103,0.00019913528777511406,Other Genes
Trap1a,6.3382354,3.2226403,6.651160215475528e-08,Other Genes
Trappc1,3.8679442,6.4499116,0.00011972623090184862,Other Genes
Trappc10,3.0472045,3.2237072,2.78047614224595e-05,Other Genes
Trappc11,3.082224,3.619678,5.3420629118078094e-05,Other Genes
Trappc12,3.5936337,3.5358675,3.4676733771542345e-05,Other Genes
Trappc13,5.4702053,4.4447913,0.00029599705420624127,Other Genes
Trappc2,5.7134976,2.84127,4.569842635982146e-05,Other Genes
Trappc2l,5.368052,4.8089867,0.000176187830865082,Other Genes
Trappc3,2.169259,2.8342736,3.0574769636212416e-05,Other Genes
Trappc4,4.4767814,1.7577705,0.0003064461757735504,Other Genes
Trappc5,2.8923109,3.4590921,5.70642707433761e-05,Other Genes
Trappc6a,2.8745046,3.3199854,3.062725455166853e-05,Other Genes
Trappc6b,2.0099678,3.3127007,7.356291571501578e-05,Other Genes
Trappc8,6.287293,3.9107955,6.204881027382175e-05,Other Genes
Trappc9,3.869776,3.2918415,3.297848690555149e-05,Other Genes
Trbv13-2,3.9344406,5.5162554,8.904881366527193e-08,Other Genes
Trdmt1,2.9157143,4.9890966,2.3610647337382597e-05,Other Genes
Trem1,5.979466,3.0526948,3.76186138865645e-06,Other Genes
Trem2,4.4762125,1.3539593,0.0005751540363090113,Other Genes
Trem3,3.5567136,1.6606512,8.352065788761648e-06,Other Genes
Treml1,5.709303,2.8402488,2.2007846813200238e-07,Other Genes
Treml2,2.586517,2.8831062,1.0562532351142722e-06,Other Genes
Treml4,4.083542,4.710741,1.1322124671706894e-05,Other Genes
Trex1,5.086842,5.2634234,0.0007956810080043777,Other Genes
Trf,5.3399487,2.7061512,6.330391501976298e-07,Other Genes
Trhde,3.203413,2.2203727,1.379752198522246e-07,Other Genes
Trhr,5.255218,5.310195,6.33102839851883e-08,Other Genes
Triap1,3.824423,2.6251464,9.527336181646715e-05,Other Genes
Trib1,4.2973614,5.8670425,4.459699146402184e-05,Other Genes
Trib2,4.280346,4.6774044,2.3253560113586608e-05,Other Genes
Trib3,3.9130704,3.3253055,1.1071748756053408e-05,Other Genes
Tril,5.8593225,2.502837,6.21958495089175e-08,Other Genes
Trim11,4.299773,3.0352244,1.4756106136028864e-05,Other Genes
Trim12a,4.0661902,5.676311,1.5251486530000739e-05,Other Genes
Trim12c,2.781614,2.9883528,3.097400506518927e-05,Other Genes
Trim13,3.1607285,2.4009576,3.6442654100224005e-05,Other Genes
Trim14,4.3886247,5.7048273,1.7673389130885446e-06,Other Genes
Trim16,5.3279896,5.1374664,6.158853729473997e-05,Other Genes
Trim17,3.7161217,6.115901,1.1491332955623684e-06,Other Genes
Trim2,3.3745444,4.8592134,1.541067372621008e-05,Other Genes
Trim21,4.203288,2.1728055,3.5936925686487115e-05,Other Genes
Trim23,5.5029063,2.635956,4.319309417915998e-05,Other Genes
Trim24,3.1693492,3.9941633,1.814021280596806e-05,Other Genes
Trim25,2.9071414,4.507631,0.00013740336478188645,Other Genes
Trim26,2.53836,6.012916,5.324202529115288e-05,Other Genes
Trim27,2.5506015,3.2624226,6.189597354830015e-05,Other Genes
Trim28,6.004461,5.5503826,0.0002873457461142967,Other Genes
Trim3,4.6013837,5.6540523,2.6081852659707132e-05,Other Genes
Trim30a,2.2143216,3.7956233,0.00019168138075946397,Other Genes
Trim30b,4.278758,3.7565916,7.189154742451187e-07,Other Genes
Trim30c,4.3505034,6.333271,2.851831932658695e-06,Other Genes
Trim30d,5.3477626,4.541568,5.9664882072798934e-05,Other Genes
Trim32,3.9123647,2.4613082,2.834443182692486e-05,Other Genes
Trim33,2.82179,2.6620584,0.0002115391376783756,Other Genes
Trim34a,5.17084,1.9948093,2.427575530245935e-05,Other Genes
Trim34b,3.7357643,5.5944166,6.656512000613403e-07,Other Genes
Trim35,4.2195487,2.844112,0.00011087457316616664,Other Genes
Trim36,2.6693375,2.2165053,8.41760378683822e-06,Other Genes
Trim37,5.429522,3.6695344,3.779063304640099e-05,Other Genes
Trim39,2.388621,2.3614676,2.8883187928596717e-05,Other Genes
Trim41,5.009357,3.646895,1.211826100983974e-05,Other Genes
Trim42,3.1888309,3.5211873,1.5047593290337837e-08,Other Genes
Trim43a,5.0129776,5.1450353,7.248469555292349e-08,Other Genes
Trim43b,5.4295044,3.7028155,2.6181341180443463e-07,Other Genes
Trim43c,3.4633234,2.1285996,1.2285747837969643e-07,Other Genes
Trim44,5.8165846,3.431843,6.79126487204799e-05,Other Genes
Trim45,4.9003944,3.4657145,9.746527268044008e-06,Other Genes
Trim46,4.069825,5.5772333,6.303380026512503e-06,Other Genes
Trim47,4.9908624,4.941582,3.0283969681059804e-05,Other Genes
Trim5,3.8029408,2.8588948,1.8794306351219028e-07,Other Genes
Trim50,4.09719,5.935704,4.4203592447750773e-08,Other Genes
Trim52,6.1468153,3.8547773,1.4615465982270929e-06,Other Genes
Trim54,4.0037813,2.1342993,1.506186857777144e-06,Other Genes
Trim55,2.1189365,3.406532,2.8170804499970404e-08,Other Genes
Trim56,1.7204077,3.4310985,3.298898804400415e-05,Other Genes
Trim58,4.4458733,4.7683573,2.7133421336053536e-07,Other Genes
Trim59,2.5303385,3.6184578,6.772136238720801e-05,Other Genes
Trim6,5.427507,3.3245277,1.0231212678210503e-05,Other Genes
Trim62,4.0527897,6.04743,8.577784990565113e-07,Other Genes
Trim63,4.4230657,2.035635,3.412981574867077e-08,Other Genes
Trim65,5.3516536,4.2485814,4.840523103979626e-06,Other Genes
Trim66,3.703529,3.3913174,2.9117937119413335e-06,Other Genes
Trim67,2.7300675,3.248291,6.633345645039618e-08,Other Genes
Trim68,2.2966237,5.036895,1.0200981044316123e-05,Other Genes
Trim69,5.0436196,3.3865871,3.1244576638162706e-07,Other Genes
Trim7,4.8926916,4.88088,8.964442868856891e-07,Other Genes
Trim71,2.2005374,2.8746834,3.272038418208678e-06,Other Genes
Trim72,3.180762,3.116146,6.960950220011572e-07,Other Genes
Trim8,2.605326,3.2034116,7.425375735598745e-05,Other Genes
Trim9,3.8879836,3.2119927,5.741518646699652e-07,Other Genes
Trio,2.8393004,4.160684,8.641532311580124e-05,Other Genes
Triobp,6.5849047,3.2392576,4.148313167599101e-05,Other Genes
Trip10,3.2483346,4.2055674,5.4137805479676136e-05,Other Genes
Trip11,5.881083,4.298815,0.00010253458225557102,Other Genes
Trip12,4.6834726,5.3370523,0.0010608616606067461,Other Genes
Trip13,6.402112,2.9660196,5.8881809659076466e-05,Other Genes
Trip4,1.8765714,3.6489353,5.2205527133825074e-05,Other Genes
Trip6,4.683031,1.2327716,5.924267349128172e-05,Other Genes
Triqk,3.6649766,4.487751,4.1398933280263e-06,Other Genes
Trit1,4.0397015,1.3777672,2.0518682955544307e-05,Other Genes
Trmt1,3.4945807,4.7714267,6.71324949908067e-05,Other Genes
Trmt10a,2.801812,4.796155,6.127801040426833e-05,Other Genes
Trmt10b,6.4691157,4.703651,1.6469021152108146e-05,Other Genes
Trmt10c,3.596819,3.050027,0.00014636647059036506,Other Genes
Trmt11,2.6542983,3.8902073,5.6049881078603155e-05,Other Genes
Trmt112,3.09357,4.061201,0.0002360268776362101,Other Genes
Trmt12,3.6100118,4.518378,2.6846868766379386e-05,Other Genes
Trmt13,4.8689566,2.8526976,6.269577496761574e-05,Other Genes
Trmt1l,3.450972,3.599823,0.00010608353807698891,Other Genes
Trmt2a,3.969083,4.459139,0.00011935075477423091,Other Genes
Trmt2b,2.6740406,5.638807,4.743042386283125e-05,Other Genes
Trmt44,4.389254,3.2471025,2.9749008708832356e-06,Other Genes
Trmt5,5.6872396,2.8750193,6.965265705514993e-05,Other Genes
Trmt6,3.1635532,2.8290184,0.00017816201452401417,Other Genes
Trmt61a,5.5853133,5.257172,7.797884650064487e-06,Other Genes
Trmu,2.551084,2.502521,1.4424324637570331e-05,Other Genes
Trnau1ap,1.9940137,3.2194712,3.274095167605717e-05,Other Genes
Trnp1,3.9540875,3.0252938,2.2266809501833953e-06,Other Genes
Trnt1,5.635669,4.608876,0.00015873883874641584,Other Genes
Troap,5.700859,5.010177,2.6831202552651773e-05,Other Genes
Trp53,4.4253416,4.3288064,0.0049650202209844075,Other Genes
Trp53bp1,5.8727355,5.6984634,7.071950223294745e-05,Other Genes
Trp53bp2,2.6872241,2.5502365,9.305318218862952e-06,Other Genes
Trp53i11,5.644639,2.404055,3.505256063027783e-06,Other Genes
Trp53i13,3.089757,4.9307857,4.7148180864750744e-06,Other Genes
Trp53inp1,5.613339,2.322423,2.692020315223182e-05,Other Genes
Trp53inp2,4.566759,4.180798,4.4244657415073306e-05,Other Genes
Trp53rka,5.0383964,6.4285283,1.0651727736247872e-05,Other Genes
Trp53rkb,5.4991612,5.3737774,4.381080483449611e-06,Other Genes
Trp63,2.0465467,3.3412805,3.018022478164249e-07,Other Genes
Trpa1,4.51366,5.53843,8.75364347480395e-08,Other Genes
Trpc1,3.7197647,2.5806465,1.8193129447469535e-06,Other Genes
Trpc4,2.7883415,3.42134,6.571722982403283e-08,Other Genes
Trpc4ap,5.416582,3.5057282,0.00011413104899927543,Other Genes
Trpc5,6.313365,2.8205009,3.2026521855756453e-07,Other Genes
Trpc6,1.797033,2.5690722,7.898927739799092e-07,Other Genes
Trpc7,3.1414049,3.8014793,1.9004587989634905e-07,Other Genes
Trpm1,1.8746835,4.080862,5.81557637936275e-06,Other Genes
Trpm2,5.1236033,5.652074,5.030536234574047e-05,Other Genes
Trpm3,5.518584,3.3809419,3.3175131370704237e-07,Other Genes
Trpm4,5.571754,4.396133,9.637753330077878e-06,Other Genes
Trpm5,5.1717253,5.314013,5.249445312536582e-07,Other Genes
Trpm6,2.273088,3.7667003,5.894173344241707e-07,Other Genes
Trpm7,4.962947,6.064814,0.0002921087817945584,Other Genes
Trpm8,3.085312,3.1722083,1.2342111176241148e-07,Other Genes
Trps1,3.235952,3.8243077,0.00014560445610736693,Other Genes
Trpt1,4.8917017,4.0343556,5.49692310296311e-06,Other Genes
Trpv2,3.9024506,3.2084413,7.958752817724795e-05,Other Genes
Trpv3,4.560257,5.8297153,2.397734996356896e-06,Other Genes
Trpv4,5.4579573,3.607895,1.5183005087610666e-07,Other Genes
Trpv5,2.9065104,3.5546842,2.634264346313525e-07,Other Genes
Trpv6,1.9027627,3.471811,1.2623942440459704e-07,Other Genes
Trrap,6.597613,3.4640567,0.0004947840507283079,Other Genes
Trub1,2.411586,3.6281307,2.33304354413657e-05,Other Genes
Trub2,1.5886911,4.674395,4.1884169686644795e-05,Other Genes
Try5,4.7627854,4.6505237,2.3094339807051662e-08,Other Genes
Tsacc,3.170753,3.5819519,5.60251899446745e-06,Other Genes
Tsc1,2.6434908,6.039192,4.310887172283546e-05,Other Genes
Tsc2,6.482323,3.0740638,5.468046855730767e-05,Other Genes
Tsc22d1,2.576153,2.7133017,0.00036462607848759614,Other Genes
Tsc22d2,5.7871013,4.6665473,0.00011836521794691046,Other Genes
Tsc22d3,4.530446,1.6675515,4.075956952849724e-05,Other Genes
Tsen15,3.0558264,2.989471,4.034068360220067e-05,Other Genes
Tsen2,4.646939,4.011795,1.7854781711092764e-05,Other Genes
Tsen34,4.5778155,5.5400424,3.0162323131252065e-05,Other Genes
Tsen54,3.5095837,3.6866245,1.4809980401171318e-05,Other Genes
Tsfm,3.3119347,5.4471755,5.4368602852401434e-05,Other Genes
Tsg101,2.6006546,3.1309035,9.65356852082479e-05,Other Genes
Tsga10,6.9043036,3.2136686,8.133234046226882e-06,Other Genes
Tsga13,5.7275825,2.3090844,1.1344588899895695e-07,Other Genes
Tshb,5.80632,3.3051162,2.2260653042279413e-08,Other Genes
Tshr,4.561652,3.4235108,2.2216498110724153e-07,Other Genes
Tshz1,3.593858,2.1232529,0.0001638123283246653,Other Genes
Tshz2,5.2086015,3.2773175,1.545480930959604e-06,Other Genes
Tshz3,4.5348682,6.2375016,0.00011303595573716351,Other Genes
Tsks,3.1209528,5.6931663,1.821922381235992e-07,Other Genes
Tsku,3.6348815,6.0901303,4.3927267106932236e-05,Other Genes
Tslp,4.215506,5.3827434,1.9532492158194385e-05,Other Genes
Tsn,5.7371125,2.7050242,0.001959619249928092,Other Genes
Tsnax,4.26671,1.4418392,1.8427944211670156e-05,Other Genes
Tsnaxip1,4.6531615,1.4813913,5.956341540100224e-08,Other Genes
Tspan1,3.8434334,5.314457,5.1041122421492766e-08,Other Genes
Tspan12,4.1390314,5.0989966,5.79272320485989e-06,Other Genes
Tspan13,5.4123693,4.501693,6.833368928132463e-07,Other Genes
Tspan14,6.646602,3.4062066,4.4331914344223185e-05,Other Genes
Tspan15,5.967467,2.2054229,6.8951964941300745e-06,Other Genes
Tspan17,3.6270013,6.424849,1.8787294728919732e-06,Other Genes
Tspan18,4.930499,3.6546462,1.60343965932673e-06,Other Genes
Tspan2,4.5116854,5.596835,6.138921837392598e-06,Other Genes
Tspan3,2.7129567,4.527906,0.00021836435906680813,Other Genes
Tspan31,5.468665,1.9244817,0.0005720828135225866,Other Genes
Tspan33,3.5646722,2.2960234,1.5329538000710596e-06,Other Genes
Tspan4,5.164696,1.6173452,0.000102180474333427,Other Genes
Tspan5,3.5099897,3.7875535,1.8417507554912782e-05,Other Genes
Tspan7,3.5184393,1.9830244,6.319715427963371e-06,Other Genes
Tspan8,5.040843,2.2185996,5.48916296535176e-08,Other Genes
Tspear,5.799048,3.3676877,2.4569043392293706e-07,Other Genes
Tspo,4.034566,2.7882771,0.00043859989920197874,Other Genes
Tspo2,4.498176,3.3203597,1.631588510177643e-08,Other Genes
Tspyl1,3.6251357,4.493503,0.0004457232988519353,Other Genes
Tspyl2,2.2100341,4.484206,1.9519768067273208e-05,Other Genes
Tspyl3,6.853319,4.336922,1.5215412070135428e-06,Other Genes
Tspyl4,3.0387602,5.8337502,1.1089569532686186e-06,Other Genes
Tspyl5,4.0342703,5.793274,1.2385234061393054e-06,Other Genes
Tsr1,4.364717,1.4418888,0.0001507088975837861,Other Genes
Tsr2,5.5435624,2.378928,0.00017646234485470716,Other Genes
Tsr3,5.5433373,2.669093,3.7064228503586125e-05,Other Genes
Tssc4,3.7844307,5.1045628,2.1253338486160668e-05,Other Genes
Tssk1,5.049538,2.0720236,2.4236498152450104e-08,Other Genes
Tssk2,3.1033192,4.115408,3.226186394586672e-08,Other Genes
Tssk4,4.457044,5.5359964,7.713387577738911e-07,Other Genes
Tssk6,3.451809,2.4869432,9.797051580245654e-07,Other Genes
Tst,5.130012,5.5142584,6.676348538162683e-06,Other Genes
Tstd2,6.3494344,3.033881,1.7653353331029672e-05,Other Genes
Tstd3,2.971311,4.919923,4.079539562938511e-05,Other Genes
