gene,umap_1,umap_2,importance,category
Syk,-0.042641047,3.8645067,8.379460869105985e-05,Other Genes
Sympk,-0.10717364,2.7978215,4.5957730207589836e-05,Other Genes
Syn1,2.2533815,3.941544,3.5777817304358174e-06,Other Genes
Syn2,0.21089126,3.318167,7.744865500995502e-08,Other Genes
Syn3,1.0823895,2.345542,2.627807690193284e-06,Other Genes
Synb,2.5376027,5.968167,2.5789061880825573e-06,Other Genes
Sync,2.4273646,3.4513764,2.1048282155046056e-06,Other Genes
Syncrip,1.7807301,2.9911895,0.0008941158485659815,Other Genes
Syndig1,3.1607578,5.3345265,2.996993418534313e-07,Other Genes
Syndig1l,0.84204906,4.03156,6.333691052280785e-07,Other Genes
Syne2,-0.33414343,3.0864356,4.9561681209167425e-05,Other Genes
Syne3,1.7547935,4.6839705,1.702959733711859e-05,Other Genes
Syne4,0.3960087,1.940419,4.5796075465652607e-07,Other Genes
Syngap1,2.253106,3.564463,3.893221640924779e-06,Other Genes
Syngr1,2.5707967,6.040392,9.251727421431098e-05,Other Genes
Syngr2,1.6802362,2.8698666,0.0001522814558596634,Other Genes
Syngr3,0.14866118,4.2416143,3.1658907951849825e-06,Other Genes
Syngr4,2.8049946,4.489217,1.0486078878629808e-07,Other Genes
Synj1,0.5596986,5.8724456,6.85547315466271e-05,Other Genes
Synj2,1.7225738,3.2986672,3.386984336868124e-05,Other Genes
Synj2bp,0.56432474,2.8473349,0.0002284561746824422,Other Genes
Synpo,2.0951803,2.2655535,4.2157805039028715e-05,Other Genes
Synpo2,1.5046147,5.4987993,2.7210879744980493e-06,Other Genes
Synpo2l,-0.11409427,3.0590537,8.82911157055254e-07,Other Genes
Synpr,0.22580294,5.6012216,3.040577169580743e-07,Other Genes
Synrg,1.6064136,2.6213312,1.2843886834746674e-05,Other Genes
Syp,1.6779104,3.7000315,2.9815717061154336e-07,Other Genes
Sys1,3.6124375,4.5668297,6.479918828934408e-05,Other Genes
Syt1,-1.0585494,5.008686,6.201078843069642e-07,Other Genes
Syt11,1.7181159,2.046596,3.41527879584928e-05,Other Genes
Syt12,2.576723,5.942485,4.7272621206057466e-06,Other Genes
Syt13,-0.63634086,4.2200127,1.6577925350988428e-06,Other Genes
Syt14,2.2389734,4.96204,1.6772682652965937e-06,Other Genes
Syt15,0.80044335,6.487521,4.346160640233867e-08,Other Genes
Syt16,-0.522293,3.103059,6.464039040210759e-07,Other Genes
Syt2,0.9988457,6.1542106,2.9382494908687686e-07,Other Genes
Syt4,-1.0571148,5.2980485,1.651688316676113e-07,Other Genes
Syt6,-0.70394665,3.1183286,1.463616781882762e-07,Other Genes
Syt7,-0.33919817,3.8239431,1.6004168498511845e-06,Other Genes
Sytl2,0.9546164,3.6243975,1.0460943092825036e-05,Other Genes
Sytl3,1.9551665,3.0812793,1.0395917224411881e-06,Other Genes
Sytl4,-0.07239141,1.9213033,9.778092654749865e-07,Other Genes
Syvn1,-0.088507235,2.0739844,2.704886605058917e-05,Other Genes
Szrd1,2.2503834,6.146499,0.00016106614229506543,Other Genes
Szt2,-1.5622137,4.055326,3.6948467371742933e-06,Other Genes
TAB1,0.32009795,2.6079159,1.7802561465109818e-06,Other Genes
TAB2,0.32490084,2.857549,8.349819615209187e-06,Other Genes
TAB2-AS1,3.168347,2.7854362,1.1654203111194493e-08,Other Genes
TAB3,2.1900804,3.3020368,2.3333148816181027e-06,Other Genes
TAB3-AS1,1.7956342,4.541507,6.992521586933123e-09,Other Genes
TAB3-AS2,2.4314501,4.392366,3.909721357308084e-08,Other Genes
TAC3,0.48144895,3.8210363,5.488603122064405e-09,Other Genes
TAC4,2.8293114,2.0335195,1.1917746871777539e-08,Other Genes
TACC1,-0.118429214,2.9407418,2.6606502418072927e-05,Other Genes
TACC2,2.6226559,2.748349,1.3903050225987844e-09,Other Genes
TACC3,2.5557742,5.335468,3.354876202390546e-06,Other Genes
TACO1,2.3229246,3.1758828,5.467005300588932e-07,Other Genes
TACR1,0.909666,4.605438,1.1917746871777539e-08,Other Genes
TACR2,2.507195,4.7692876,6.225569647155606e-08,Other Genes
TACSTD2,1.0239354,6.5929174,1.7868742063841062e-06,Other Genes
TADA1,2.3826418,5.264168,1.1717530477728395e-07,Other Genes
TADA2A,3.5845284,4.65732,2.4957441794481926e-06,Other Genes
TADA2B,-0.82161164,2.950838,2.3466548304651263e-06,Other Genes
TADA3,2.8217983,2.9015887,7.463083174506948e-06,Other Genes
TAF1,1.2562032,4.704333,4.826001616481387e-06,Other Genes
TAF10,-1.007962,3.0613155,1.3307739667343012e-05,Other Genes
TAF11,1.2696843,2.546138,2.200498996788127e-06,Other Genes
TAF11L11,-0.01871432,2.368146,2.330840528992321e-09,Other Genes
TAF12,2.8673086,3.6100407,4.17523021904624e-06,Other Genes
TAF13,3.07981,2.927937,7.247925498909748e-07,Other Genes
TAF15,1.9493835,4.85009,4.79770067350524e-06,Other Genes
TAF1A,-0.04466276,3.353981,5.24927248621207e-07,Other Genes
TAF1A-AS1,-0.6434342,4.3145037,2.8549884238106074e-07,Other Genes
TAF1B,1.7437387,6.361817,4.447837140875857e-06,Other Genes
TAF1C,1.2540476,4.469691,4.1398742743032175e-07,Other Genes
TAF1D,2.6416488,4.7751904,7.4845545106896185e-06,Other Genes
TAF1L,-0.35772765,2.0958078,1.2403816970045029e-09,Other Genes
TAF2,1.595611,1.9228929,1.1488791127918956e-07,Other Genes
TAF3,-0.2323478,3.2077894,9.171686214616731e-07,Other Genes
TAF4,-0.3447048,2.4260192,2.048027071814162e-06,Other Genes
TAF4B,0.3019947,5.9074683,5.100455948588032e-06,Other Genes
TAF5,0.69006604,6.1261787,1.2756898161072454e-06,Other Genes
TAF5L,3.2218976,3.8653188,1.0846848531450826e-07,Other Genes
TAF6,1.9704498,4.213802,1.0934367564629276e-06,Other Genes
TAF6L,0.71980006,5.7378635,1.9887928100466176e-07,Other Genes
TAF7,-0.5885413,3.8400705,3.942060664566561e-06,Other Genes
TAF8,3.1004415,3.3926752,9.359908382775688e-07,Other Genes
TAF9,-1.4233196,3.0056496,9.750347865185674e-06,Other Genes
TAF9B,1.2875643,1.3850317,7.480978620868745e-07,Other Genes
TAFA1,-0.3056294,2.980264,1.2466131855062448e-07,Other Genes
TAFA2,1.4982839,3.2504392,1.478002513158382e-06,Other Genes
TAFA3,-1.0872501,4.8931937,2.330840528992321e-09,Other Genes
TAFA4,1.1185647,6.4424353,7.405982619038763e-09,Other Genes
TAFA5,1.3342332,4.496053,2.330840528992321e-09,Other Genes
TAGAP,-1.4397864,4.676983,1.005764257141158e-05,Other Genes
TAGLN,0.04706776,5.477082,1.1293485347909803e-06,Other Genes
TAGLN2,2.89275,4.010806,3.214761845954523e-06,Other Genes
TAGLN3,1.0602012,2.6493192,2.1654565823931822e-08,Other Genes
TAL1,3.53052,3.1513395,1.7086945628595613e-07,Other Genes
TAL2,2.0737023,4.25794,1.2444841372802866e-08,Other Genes
TALDO1,-0.34654808,3.371482,0.00013427369387397728,Other Genes
TAMM41,0.5116246,4.138338,5.882201076012129e-09,Other Genes
TANC1,-0.24993621,3.3663063,2.4321561906163308e-08,Other Genes
TANC2,-0.06325108,5.446591,1.1673725625787387e-06,Other Genes
TANGO2,-1.0516876,2.9692428,4.413273546183559e-06,Other Genes
TANGO6,0.8789826,4.6268644,1.2357390659286761e-06,Other Genes
TANK,-0.3723547,5.273989,1.9959263479908782e-05,Other Genes
TAOK1,3.572422,4.0877867,5.1289230863287574e-06,Other Genes
TAOK2,1.055189,5.568574,2.921419814380696e-06,Other Genes
TAOK3,1.550933,5.4320455,3.1917034825081044e-05,Other Genes
TAP1,2.8444731,3.1937563,5.944374945353727e-05,Other Genes
TAP2,0.81657284,3.7544003,1.748224306203707e-05,Other Genes
TAPBP,2.355458,3.3718245,3.671694846094833e-05,Other Genes
TAPBPL,0.31212506,3.4618392,9.907186226827176e-07,Other Genes
TAPT1,-0.32998455,4.328938,8.023284754624642e-07,Other Genes
TAPT1-AS1,-0.8043914,2.4983826,1.9478442067415752e-08,Other Genes
TARBP1,0.9277763,3.8836045,8.063808157102058e-06,Other Genes
TARBP2,2.910805,4.729678,4.2595109132616016e-07,Other Genes
TARDBP,1.6062995,3.943668,9.122574288756805e-06,Other Genes
TARID,0.16427559,5.186768,6.992521586933123e-09,Other Genes
TARM1,1.5690869,3.860349,1.0827283378410691e-08,Other Genes
TARS,-0.27430844,2.4261503,1.3434718575182534e-05,Other Genes
TARS2,0.94035625,5.932523,2.138277268520976e-07,Other Genes
TARSL2,1.197838,5.324009,1.3857321829820295e-07,Other Genes
TAS1R1,1.7106305,3.9514306,2.330840528992321e-09,Other Genes
TAS1R3,2.1359375,5.065166,7.631807441221901e-08,Other Genes
TAS2R10,2.142157,1.9460386,5.633838941850852e-10,Other Genes
TAS2R13,-0.40412393,2.4428868,3.5339781903665356e-08,Other Genes
TAS2R14,1.4852995,2.017167,1.2137283636645528e-07,Other Genes
TAS2R19,1.3975469,1.7686685,5.038861079623979e-09,Other Genes
TAS2R20,2.2016544,3.8898501,7.605452693309808e-08,Other Genes
TAS2R3,-0.08686108,5.3269863,1.5075504336653175e-08,Other Genes
TAS2R30,1.9828029,4.6566725,3.1268398190683045e-08,Other Genes
TAS2R31,1.850715,4.2411547,9.598270412176684e-08,Other Genes
TAS2R38,3.2482142,2.8112497,4.661681057970029e-09,Other Genes
TAS2R39,1.6479903,3.5583055,4.661681057970029e-09,Other Genes
TAS2R4,1.264366,1.8355733,6.549079199598997e-07,Other Genes
TAS2R40,0.9240723,3.0168662,2.330840528992321e-09,Other Genes
TAS2R41,3.3494418,3.1353197,4.1346056590197844e-10,Other Genes
TAS2R42,2.0977294,1.5211662,2.330840528992321e-09,Other Genes
TAS2R43,-0.07443691,3.7274644,4.4699430613146623e-08,Other Genes
TAS2R46,0.7016893,2.0479965,7.178752895307913e-09,Other Genes
TAS2R5,2.4494834,5.661596,1.4134966034966605e-08,Other Genes
TAS2R50,2.3097868,2.5462065,1.4662045635741208e-08,Other Genes
TAS2R60,-0.7758746,2.6289828,5.075141623755102e-09,Other Genes
TAS2R7,3.1536796,3.7222502,6.579061487351712e-09,Other Genes
TAS2R8,-0.69097626,3.7514179,9.323362115881605e-09,Other Genes
TAS2R9,-0.47591048,4.579948,7.405982152659743e-09,Other Genes
TASOR,2.8721426,2.0239615,2.343572692590702e-06,Other Genes
TASOR2,1.7509096,2.749995,5.351087303997629e-06,Other Genes
TASP1,0.29118574,5.6495347,5.905284349194836e-07,Other Genes
TAT,0.63039476,6.365624,3.157762126824581e-09,Other Genes
TAT-AS1,2.250429,3.988586,6.672646030581058e-08,Other Genes
TATDN1,-1.4574887,3.5649252,1.2281927205730405e-06,Other Genes
TATDN2,0.58656114,6.1226487,3.2023270450494506e-06,Other Genes
TATDN3,1.1397463,6.3485446,2.7037450554487006e-06,Other Genes
TAX1BP1,2.0194812,2.5285022,1.0901683825478493e-06,Other Genes
TAX1BP3,1.7008992,5.498576,5.172008424174559e-06,Other Genes
TAZ,2.5146163,4.860077,1.8237729020390202e-06,Other Genes
TBATA,-0.020098321,2.1063235,5.7521450185196176e-09,Other Genes
TBC1D1,-0.62569547,4.572218,4.2929302353955454e-06,Other Genes
TBC1D10A,1.2227544,2.3424191,2.1989222834998306e-06,Other Genes
TBC1D10B,0.5320582,5.714658,5.420711285473848e-06,Other Genes
TBC1D10C,2.4166975,1.7749839,9.5930231990377e-06,Other Genes
TBC1D12,1.4707177,5.5049,2.3763994129711451e-07,Other Genes
TBC1D13,-0.9567438,2.7651374,1.1077173106220003e-06,Other Genes
TBC1D14,2.7709126,3.3496237,1.1052273007683138e-05,Other Genes
TBC1D15,3.5395346,4.295784,7.069724797910202e-06,Other Genes
TBC1D16,2.0490956,5.64858,3.293761611244223e-07,Other Genes
TBC1D17,1.7894417,3.7718813,4.351901878755255e-08,Other Genes
TBC1D19,0.10401224,1.8771577,2.00631004709818e-07,Other Genes
TBC1D2,0.9554352,3.505067,1.2528362612378924e-06,Other Genes
TBC1D20,1.2415328,1.8663261,8.355739352751838e-07,Other Genes
TBC1D22A,3.172599,3.8779063,2.810015572962241e-06,Other Genes
TBC1D22A-AS1,2.5390494,2.2449257,9.964087748203188e-09,Other Genes
TBC1D22B,-0.40768903,3.7458394,1.3237031409733909e-06,Other Genes
TBC1D23,0.8692864,5.7088037,2.0149796762867547e-06,Other Genes
TBC1D24,-0.084648825,1.6645374,1.1786892171726115e-06,Other Genes
TBC1D25,0.39941835,5.742217,9.477957034573837e-07,Other Genes
TBC1D26,1.0909086,5.872238,6.992521586933123e-09,Other Genes
TBC1D2B,1.1429853,3.7015529,2.4279639286660655e-06,Other Genes
TBC1D30,2.6485307,3.6427157,2.1611978658358686e-06,Other Genes
TBC1D31,2.1921518,3.6583912,9.923886424591838e-08,Other Genes
TBC1D32,0.65300685,4.6675496,8.858485560848111e-08,Other Genes
TBC1D3B,0.953331,3.0235143,2.7443010948358466e-09,Other Genes
TBC1D3D,0.2603372,4.3399286,2.9256871593775396e-07,Other Genes
TBC1D3E,1.2950591,2.3838458,1.6315883702639368e-08,Other Genes
TBC1D3I,2.278634,2.8262157,4.248221424709186e-09,Other Genes
TBC1D3L,2.5664914,3.2423587,8.304704712264772e-08,Other Genes
TBC1D4,2.748598,3.4894104,2.8205749769909743e-06,Other Genes
TBC1D5,1.0609344,4.9901733,3.8599924080928745e-06,Other Genes
TBC1D7,1.5022136,5.3212085,9.804149038761033e-07,Other Genes
TBC1D8,2.0557358,1.9250426,5.307786234964981e-07,Other Genes
TBC1D8-AS1,2.8615198,5.4877043,5.157834013670764e-08,Other Genes
TBC1D8B,2.5881505,5.8458505,2.3340308963759933e-07,Other Genes
TBC1D9,0.27385315,3.7801807,1.638469547033873e-05,Other Genes
TBC1D9B,2.0986712,4.7021356,1.1308225237698732e-05,Other Genes
TBCA,1.9016689,1.7971394,2.8404310458602613e-06,Other Genes
TBCB,2.4180565,2.9561791,3.9554944865655866e-07,Other Genes
TBCC,-0.37412876,2.6907032,6.8932718130686426e-06,Other Genes
TBCCD1,0.37526065,2.829276,6.680852769700876e-07,Other Genes
TBCD,0.086195335,3.5602198,1.1832094380335744e-06,Other Genes
TBCE,1.3392248,4.4113164,3.2484425913962537e-07,Other Genes
TBCE-1,-0.068380706,5.298838,8.763569746082032e-07,Other Genes
TBCEL,1.2266924,6.4691734,1.0218685172894262e-07,Other Genes
TBCK,2.219953,4.252087,5.583108044258388e-07,Other Genes
TBILA,-0.7262603,5.0168414,1.5041417691096706e-07,Other Genes
TBK1,0.2616562,1.8371168,5.696285141392298e-06,Other Genes
TBKBP1,-0.12362119,6.227047,5.963467287081827e-07,Other Genes
TBL1X,1.4975563,3.3053038,5.336867228660103e-06,Other Genes
TBL1XR1,1.364674,4.1268826,1.5104312348349098e-05,Other Genes
TBL1XR1-AS1,1.5762179,5.5857587,2.8383546912143932e-08,Other Genes
TBL2,1.407181,6.592192,2.22132650250654e-06,Other Genes
TBL3,1.0175058,4.7077637,8.791616148183638e-07,Other Genes
TBP,1.8236926,2.0628421,5.962593745027551e-07,Other Genes
TBPL1,-1.2001442,3.9573193,7.73547625043376e-08,Other Genes
TBPL2,1.2183516,5.955295,4.9774572234885105e-08,Other Genes
TBR1,2.8263533,3.6832104,2.9210469440980647e-08,Other Genes
TBRG1,3.0494113,2.5022397,2.4962715323054835e-06,Other Genes
TBRG4,-0.5310364,2.719279,1.2169543717213484e-06,Other Genes
TBX1,0.13069774,5.1061954,3.8084084400999286e-08,Other Genes
TBX15,0.5588411,4.6628594,1.3985043640113748e-08,Other Genes
TBX19,2.3954678,5.2839203,1.3678445423528365e-07,Other Genes
TBX2,2.2769032,5.23381,2.330840528992321e-09,Other Genes
TBX21,-1.1410707,4.423293,3.735128127974951e-06,Other Genes
TBX3,3.5391138,4.222182,1.7797082693530032e-07,Other Genes
TBX6,0.15731725,5.545453,7.737226101129618e-08,Other Genes
TBXA2R,0.8831107,5.4409227,2.2512427555422294e-07,Other Genes
TBXAS1,0.9700863,5.085059,2.5600298836759685e-05,Other Genes
TBXT,2.8981097,3.664175,1.3985043640113748e-08,Other Genes
TC2N,0.39985156,2.2728534,1.1446363761679243e-05,Other Genes
TCAF1,1.774956,1.6341925,3.896455072524244e-06,Other Genes
TCAF2,0.2053765,3.0885582,3.454086833503739e-06,Other Genes
TCAF2C,2.3706899,4.151731,5.417271558185754e-08,Other Genes
TCAIM,3.4628994,4.062393,2.6904225401012096e-06,Other Genes
TCAP,1.8532908,4.818083,2.5793959382327134e-08,Other Genes
TCEA1,2.9123178,4.402474,4.736580867463178e-06,Other Genes
TCEA2,1.4229476,3.5412657,1.929340321808251e-06,Other Genes
TCEA3,1.4812583,2.6955855,6.036597218255642e-07,Other Genes
TCEAL1,0.94246924,4.03181,6.475719510701948e-07,Other Genes
TCEAL2,0.94838876,2.408352,2.110256410725535e-07,Other Genes
TCEAL3,-0.9093216,5.5635214,1.029619573833327e-06,Other Genes
TCEAL3-AS1,-0.46009314,4.574549,2.330840528992321e-09,Other Genes
TCEAL4,-0.8188541,2.074322,1.876193066616008e-06,Other Genes
TCEAL5,0.693909,4.0979834,2.330840528992321e-09,Other Genes
TCEAL7,2.1091704,4.700001,2.330840528992321e-09,Other Genes
TCEAL8,-0.22940995,5.0218053,8.789515149819612e-06,Other Genes
TCEAL9,-0.43202063,3.4152148,7.970446370399887e-07,Other Genes
TCEANC,0.9233362,5.3367014,1.665364384553673e-07,Other Genes
TCEANC2,1.8982294,2.785498,1.7597157226543007e-08,Other Genes
TCERG1,3.4436045,3.8472013,1.5932452768735745e-06,Other Genes
TCERG1L,0.88232976,5.5417657,1.499242623855508e-10,Other Genes
TCERG1L-AS1,0.2255589,2.7977855,9.323362582260625e-09,Other Genes
TCF12,-1.3753003,4.372266,8.490718785404777e-06,Other Genes
TCF15,1.8837007,4.300104,8.496442849359918e-09,Other Genes
TCF19,0.8534734,3.2147846,2.877034196602091e-08,Other Genes
TCF20,1.3740681,4.7888722,2.246960644947213e-06,Other Genes
TCF23,0.67417896,6.216172,2.6766012654390732e-08,Other Genes
TCF24,0.6863859,5.579407,4.661681057970029e-09,Other Genes
TCF25,-0.3345775,2.8239803,1.4541150355966244e-06,Other Genes
TCF3,0.030737018,3.6363285,1.6203493879607546e-06,Other Genes
TCF4,0.06733187,6.008275,1.71602682320714e-05,Other Genes
TCF4-AS1,0.24631505,4.4743986,1.8646724231529398e-08,Other Genes
TCF4-AS2,2.8197534,3.3493266,2.5675555677631322e-08,Other Genes
TCF7,2.6134017,5.0539064,8.574553978953988e-06,Other Genes
TCF7L1,-0.3065261,4.7096844,1.265787078458107e-07,Other Genes
TCF7L2,0.29048982,4.41633,5.718893256410039e-06,Other Genes
TCFL5,1.3034731,4.5078707,1.240168812447921e-06,Other Genes
TCHH,1.8635932,4.136585,1.8251891174851308e-07,Other Genes
TCHP,1.1237727,6.3072596,1.5360811532395042e-06,Other Genes
TCIRG1,1.9243007,3.1663601,2.2055043555183045e-05,Other Genes
TCL1A,1.8334912,4.9398823,3.6108391184163133e-06,Other Genes
TCL1B,0.17818555,5.4412513,1.8541782697462192e-07,Other Genes
TCL6,2.9070733,3.4859838,7.069722774926865e-07,Other Genes
TCN1,2.0411441,5.080046,5.8007481108488174e-08,Other Genes
TCN2,0.548672,6.3638964,4.107456639556755e-07,Other Genes
TCOF1,1.4266449,4.131772,5.5626905548438646e-06,Other Genes
TCP1,-1.0196372,2.9903731,3.6055757958243743e-07,Other Genes
TCP10,-0.30648762,5.897772,3.962428945726108e-08,Other Genes
TCP10L,0.80444497,4.1668572,8.873624264802489e-09,Other Genes
TCP10L2,-0.7159467,4.175221,9.556446354221845e-08,Other Genes
TCP11,2.3187041,1.8044326,6.579061487351712e-09,Other Genes
TCP11L1,-0.27664325,2.2304692,3.194718180582716e-06,Other Genes
TCP11L2,2.5903077,4.010339,1.1746750429064153e-06,Other Genes
TCTA,0.40941906,5.467708,7.901085336462319e-07,Other Genes
TCTE1,2.2382197,3.298958,1.0150283246984131e-08,Other Genes
TCTE3,-0.15769203,4.916591,9.862630002018022e-07,Other Genes
TCTEX1D1,2.8948336,5.635275,1.782403481528675e-06,Other Genes
TCTEX1D2,2.1432528,5.72579,2.948867713085081e-06,Other Genes
TCTEX1D4,1.0080072,3.929855,3.0481303882262675e-07,Other Genes
TCTN1,2.0661092,6.032836,1.5219924881014561e-07,Other Genes
TCTN2,2.510492,2.9231918,5.985708607108361e-08,Other Genes
TCTN3,1.2367356,2.060656,3.470508236738622e-07,Other Genes
TDG,1.6509402,4.245149,4.104390032021853e-06,Other Genes
TDGF1,-0.3356231,2.8664467,2.330840528992321e-09,Other Genes
TDO2,1.9580423,2.1471808,1.5677126517606896e-07,Other Genes
TDP1,-0.80840164,3.2219787,1.7524334306786524e-06,Other Genes
TDP2,2.2400236,5.0297685,1.4547504332326748e-05,Other Genes
TDRD1,0.070548706,3.9594877,1.864672469790842e-08,Other Genes
TDRD12,1.1458819,4.755847,1.1409758035626482e-07,Other Genes
TDRD15,-0.7265694,3.27874,4.0942018950799264e-08,Other Genes
TDRD3,-0.042191245,4.045934,1.887523581690874e-06,Other Genes
TDRD5,2.945038,3.9317477,2.330840528992321e-09,Other Genes
TDRD6,1.128754,5.028984,1.545711786885538e-07,Other Genes
TDRD7,2.0694277,5.018845,1.124692382734837e-05,Other Genes
TDRD9,-0.55010915,3.3526413,1.8390919851686312e-07,Other Genes
TDRG1,1.9938303,1.9978966,5.902062754623816e-09,Other Genes
TDRKH,-0.77689326,2.7654357,1.4582400825615278e-06,Other Genes
TDRKH-AS1,-0.08546952,2.8166163,2.916644418813076e-07,Other Genes
TDRP,0.19510925,1.976378,1.4811964770982462e-08,Other Genes
TEAD1,0.83482254,4.9374638,1.3721507802421042e-08,Other Genes
TEAD2,1.6230747,3.505769,3.714668943384662e-07,Other Genes
TEAD3,2.0705318,4.3517303,1.1540587797066362e-08,Other Genes
TEAD4,1.7140119,4.1040416,2.5639246284490826e-08,Other Genes
TEC,0.97248214,3.847893,2.508764760888429e-06,Other Genes
TECPR1,0.12992421,5.5777006,1.9060511952306133e-06,Other Genes
TECPR2,-1.4330256,4.2198253,5.502037715794908e-07,Other Genes
TECR,-1.3866352,3.6296089,5.676406635216893e-06,Other Genes
TECRL,-0.014427183,6.057826,2.330840528992321e-09,Other Genes
TECTA,-0.11233317,4.4707007,1.3457971493073957e-08,Other Genes
TEDC1,0.41805947,4.0598116,4.871129368394832e-07,Other Genes
TEDC2,1.4039283,2.483074,2.661609120439559e-08,Other Genes
TEDDM1,2.679086,4.4453764,1.2067663210425188e-08,Other Genes
TEF,1.5127276,6.1712894,8.734435201846145e-07,Other Genes
TEFM,0.4233832,3.4393175,3.8656130310908056e-06,Other Genes
TEKT1,2.2831776,5.570522,4.661681057970029e-09,Other Genes
TEKT2,2.0337203,2.7027762,1.5075504336653175e-08,Other Genes
TEKT3,3.1871552,3.1269376,2.3985405886632802e-08,Other Genes
TEKT4,-0.96122974,4.579312,4.0789709748134e-07,Other Genes
TEKT5,1.2668005,5.8327446,1.0150284179742171e-08,Other Genes
TELO2,0.23322964,3.1544168,4.07531638169237e-07,Other Genes
TEN1,0.20519692,4.1052227,5.791097287110294e-07,Other Genes
TENM1,-0.3496362,3.7711794,1.6126185404740142e-06,Other Genes
TENM2,1.9617555,3.3261213,6.579061487351712e-09,Other Genes
TENM3,0.57285476,4.6526504,2.330840528992321e-09,Other Genes
TENM3-AS1,0.03854878,5.611835,1.082728291203167e-08,Other Genes
TENM4,-0.06888804,3.4649074,1.6538427285840702e-09,Other Genes
TENT2,3.369439,3.0758214,1.3455783160323924e-05,Other Genes
TENT4A,1.9764986,6.1586127,5.135733805555486e-07,Other Genes
TENT4B,2.15151,3.7533348,4.5646724316249275e-06,Other Genes
TENT5A,2.1889904,6.003305,6.564572490973613e-06,Other Genes
TENT5B,-0.15239084,5.948405,1.3308044905851466e-08,Other Genes
TENT5C,1.1328266,2.5148313,4.762561602811037e-06,Other Genes
TEP1,0.6789952,5.988661,2.541727553994128e-06,Other Genes
TEPP,-0.83222383,4.743967,2.959245952893263e-08,Other Genes
TEPSIN,1.7418674,4.1025906,1.4974434612778288e-06,Other Genes
TERB1,2.3074563,4.774309,1.7674692167823383e-09,Other Genes
TERB2,2.1901672,5.7049417,9.323362115881605e-09,Other Genes
TERC,-0.6188671,3.9733267,2.8085925626056014e-07,Other Genes
TERF1,2.1446567,4.161118,1.957653589502957e-06,Other Genes
TERF2,2.464711,3.7526429,1.2657181718600393e-06,Other Genes
TERF2IP,-1.1325669,2.5673118,1.8673673842106797e-06,Other Genes
TERT,0.6216936,1.7782586,4.661681057970029e-09,Other Genes
TES,1.6680079,5.3555503,8.676274533028854e-06,Other Genes
TESC,2.0653336,3.2340956,2.1156662928927834e-06,Other Genes
TESC-AS1,-0.378981,3.8507636,4.1346056590197844e-10,Other Genes
TESK1,-0.5487683,2.0390513,1.917990942368017e-06,Other Genes
TESK2,0.44251958,5.492777,8.717120508716706e-08,Other Genes
TESMIN,3.039395,4.871868,1.6948394172440527e-07,Other Genes
TESPA1,-0.6919031,3.3165908,2.884117806779772e-06,Other Genes
TET1,-0.5462014,4.6969333,2.3949132798362715e-07,Other Genes
TET2,-0.607272,4.0627327,7.682437424345247e-06,Other Genes
TET2-AS1,1.1413906,2.6260133,6.315523319707455e-09,Other Genes
TET3,0.6303772,4.6682477,3.344632998646265e-06,Other Genes
TEX10,0.3846912,6.1042023,3.0445711806120684e-08,Other Genes
TEX101,-0.5019419,3.4132245,3.4213040230021464e-09,Other Genes
TEX11,-0.8556704,3.6981564,2.330840528992321e-09,Other Genes
TEX12,0.34051615,4.783977,6.447292352799997e-08,Other Genes
TEX13D,3.4818876,4.868362,2.330840528992321e-09,Other Genes
TEX14,2.538377,2.9162421,1.7537642536398205e-07,Other Genes
TEX15,2.117406,3.5114527,2.330840528992321e-09,Other Genes
TEX19,1.9080796,3.0920925,8.082984148506396e-09,Other Genes
TEX2,3.6363502,3.7981498,2.2030377347988764e-06,Other Genes
TEX22,1.710804,2.4653764,8.556888412686548e-08,Other Genes
TEX26-AS1,2.88793,2.982605,7.405982152659743e-09,Other Genes
TEX261,0.8454247,5.5381527,3.7045312875981085e-06,Other Genes
TEX264,1.3244127,6.319998,2.783015108941741e-06,Other Genes
TEX28,1.0950361,3.6328325,4.661681057970029e-09,Other Genes
TEX29,0.0032777875,4.199837,6.172862243900941e-08,Other Genes
TEX30,0.33170733,6.464908,3.316683535316742e-07,Other Genes
TEX35,1.1068012,5.068409,1.8646724231529398e-08,Other Genes
TEX38,-1.1141007,4.055307,1.0791005157625965e-08,Other Genes
TEX41,2.1860232,1.6936221,3.0852159066495004e-09,Other Genes
TEX43,2.0144913,5.6174526,3.834762723972571e-09,Other Genes
TEX45,-0.15227397,3.904853,6.458653886545071e-08,Other Genes
TEX46,-0.14720044,3.0719416,1.0150284179742171e-08,Other Genes
TEX48,2.461088,2.3446755,1.2067663210425188e-08,Other Genes
TEX49,2.0139022,1.7075156,6.165603253052571e-09,Other Genes
TEX52,0.84371626,5.4480853,2.7443010948358466e-09,Other Genes
TEX53,0.37166962,5.9752154,2.330840528992321e-09,Other Genes
TEX54,0.6418656,4.2944326,4.1346056590197844e-10,Other Genes
TEX55,2.0066772,3.6023602,2.330840528992321e-09,Other Genes
TEX9,-1.1539063,2.6241379,6.72841634618496e-07,Other Genes
TF,1.4157542,4.3400207,1.825188679088852e-07,Other Genes
TFAM,0.193159,3.4653413,6.2855796773254575e-06,Other Genes
TFAP2A,3.2878036,4.7402077,3.030092734213936e-08,Other Genes
TFAP2A-AS1,0.87943125,2.8923335,4.248221424709186e-09,Other Genes
