gene,pca_1,pca_2,importance,category
Ppp4r4,0.31945476,0.49665576,3.1356459290504566e-06,Other Genes
Ppp5c,-0.8470682,2.2531605,1.4831976061405226e-05,Other Genes
Ppp6c,-0.8813548,-0.08564862,0.00038061319717919124,Other Genes
Ppp6r1,0.043768317,-0.78280085,6.700458288997975e-06,Other Genes
Ppp6r2,-0.27453417,-0.7180782,4.268178880291352e-06,Other Genes
Ppp6r3,-2.4648366,0.9304474,0.00012055350853264454,Other Genes
Pprc1,0.029322756,2.5729332,9.264876270849854e-05,Other Genes
Ppt1,1.1317148,-0.21817529,0.0002823650061196275,Other Genes
Ppt2,-1.8690281,0.9607126,1.023870256902295e-05,Other Genes
Pptc7,0.9722174,1.3890857,3.192713831372483e-05,Other Genes
Ppwd1,0.3230827,-2.1473813,5.515319017020806e-05,Other Genes
Pqbp1,-0.14989324,1.231668,0.00013266251716523826,Other Genes
Pradc1,0.82173574,-0.31534016,1.691879484965188e-06,Other Genes
Praf2,0.75942254,-0.9749196,0.00010346924953534593,Other Genes
Pram1,-1.3157096,-1.699354,3.741378511794403e-07,Other Genes
Pramel1,-0.5873373,0.28337234,4.661681057970029e-09,Other Genes
Pramel4,-0.9356142,-0.8079306,8.003062551968277e-07,Other Genes
Pramel5,-1.9330359,0.5010754,3.930544176261877e-06,Other Genes
Pramel6,-0.5205749,-0.6634086,4.0078705502253136e-08,Other Genes
Pramel7,1.6186882,1.1197579,1.7718738035684013e-08,Other Genes
Prap1,0.26037478,0.85065454,1.799395198855704e-08,Other Genes
Prc1,0.62531036,-0.48605284,0.0003922002095770994,Other Genes
Prcc,0.61882,0.3003627,2.1855195610623043e-05,Other Genes
Prcp,2.1075757,-0.31455445,9.340893704843136e-05,Other Genes
Prdm1,-1.1443349,-1.4755838,3.793998957024165e-06,Other Genes
Prdm10,1.5633483,-0.42405498,2.0760323897712607e-05,Other Genes
Prdm11,-1.6350996,-1.4394709,2.998347865385405e-06,Other Genes
Prdm12,-0.6663253,-1.2730391,1.9773704187485092e-08,Other Genes
Prdm13,-0.64964294,-1.3749428,3.4190937678847114e-07,Other Genes
Prdm14,-1.581003,-0.41576782,1.3316587027865147e-07,Other Genes
Prdm15,-0.6072005,0.6820165,1.6157723883625966e-05,Other Genes
Prdm16,-2.774389,-1.9926982,1.774660500565826e-06,Other Genes
Prdm2,1.326575,-0.34059924,4.344691250528038e-05,Other Genes
Prdm4,-1.0119315,-1.1556005,5.360189442544863e-05,Other Genes
Prdm5,1.8982078,0.3499499,1.3100836381512425e-05,Other Genes
Prdm8,-1.1634265,0.43729645,2.684178967818091e-07,Other Genes
Prdm9,0.5794797,0.3883679,2.4793532800719295e-06,Other Genes
Prdx1,0.087751254,0.4098055,0.26782894511121363,Important Genes
Prdx2,-0.79797345,1.4532349,0.0021748228987956307,Other Genes
Prdx3,-0.63114125,-0.58493704,0.0007030058452403331,Other Genes
Prdx4,2.3750076,-0.28750804,0.0004135192264825315,Other Genes
Prdx5,0.12053007,-0.5002391,0.00035828270288486676,Other Genes
Prdx6,-0.36693734,-0.3618014,0.0058899251784021,Other Genes
Prdx6b,-1.8315722,-0.20160532,9.616627444781386e-08,Other Genes
Preb,-1.1183003,0.21275288,0.00018155176277106103,Other Genes
Prelid1,-1.5262735,-0.5718625,0.0011716099581621823,Other Genes
Prelid2,1.6854315,0.33308506,2.659092912977163e-05,Other Genes
Prep,-0.37882,0.7008926,0.00022540523816864548,Other Genes
Prepl,-0.39979318,0.80762523,6.417939194308992e-05,Other Genes
Prex1,-0.6428233,-0.8769978,3.88974634362643e-05,Other Genes
Prex2,-0.93090016,-0.26208267,3.940448071979739e-06,Other Genes
Prf1,0.44429177,-2.3874621,6.695504858268366e-08,Other Genes
Prg2,2.2743268,1.8252097,0.00022835573466431212,Other Genes
Prg4,0.019263161,1.2381785,4.9363546672025585e-06,Other Genes
Prickle1,-0.6066705,0.7573681,3.570215697016314e-06,Other Genes
Prickle2,-1.0528649,-0.7623921,2.1494109871571367e-06,Other Genes
Prickle3,0.5279955,0.73711884,1.2891484874524624e-06,Other Genes
Prim1,0.3187251,-2.105945,0.00011693165010863214,Other Genes
Prim2,0.75496674,0.39535832,0.00013053707584111438,Other Genes
Primpol,-2.9469244,-0.096941195,1.384530442363168e-05,Other Genes
Prkaa1,-0.4293926,-0.938828,0.00012928576520827753,Other Genes
Prkab1,0.36223635,-0.2557861,4.152431649124721e-05,Other Genes
Prkab2,0.72406006,1.4674172,1.8529896757481195e-05,Other Genes
Prkaca,-0.76821065,0.66965926,4.3238930468550375e-05,Other Genes
Prkacb,-1.8345513,-0.44270825,0.00010161213410516799,Other Genes
Prkag1,1.3615603,1.0583912,0.00012677605939533736,Other Genes
Prkag2,-1.0317577,0.023428168,1.0814134476578585e-05,Other Genes
Prkag3,-0.11823562,-0.041064873,6.080470120431828e-07,Other Genes
Prkar1a,0.044773832,-0.9670495,0.0005070075208940113,Other Genes
Prkar1b,-0.0072333827,1.018673,1.652839471012036e-05,Other Genes
Prkar2a,-0.33519238,-0.66415787,5.648378403488571e-05,Other Genes
Prkar2b,0.57308185,-0.4695037,5.4178185661979716e-05,Other Genes
Prkca,-0.80208147,1.3331845,5.0488489471201745e-05,Other Genes
Prkcd,1.2189217,1.5954396,0.0004604843517381776,Other Genes
Prkce,0.61784047,0.712246,1.150012419435406e-05,Other Genes
Prkcg,0.13770546,1.5948119,3.388853910075462e-06,Other Genes
Prkch,1.1913142,-0.8271884,1.3884011459403494e-05,Other Genes
Prkci,2.6066155,0.4429355,4.644329914289411e-05,Other Genes
Prkcq,-1.4699025,1.026211,6.409415928372251e-08,Other Genes
Prkcsh,-0.33459267,0.6125347,0.00012898840708361025,Other Genes
Prkcz,1.9071927,-0.4493753,9.269474208687284e-07,Other Genes
Prkd1,-1.6788359,-0.3452891,1.245780085997761e-05,Other Genes
Prkd2,-1.4053347,-0.15713355,9.807851075102041e-06,Other Genes
Prkd3,-0.28912127,-0.5732312,8.844443999272897e-05,Other Genes
Prkdc,-0.14069697,1.2465341,1.983430012404524e-05,Other Genes
Prkg1,-1.4893545,0.35889944,5.734491546250235e-06,Other Genes
Prkg2,-0.9221042,-0.8472585,6.452642745344597e-05,Other Genes
Prkra,-1.0142688,-1.7028233,3.700752376397357e-05,Other Genes
Prkrip1,-0.43866098,2.1306093,0.0001639118441691935,Other Genes
Prkx,1.4455502,0.9738197,6.68877954762455e-05,Other Genes
Prl2c2,-0.63528126,1.0317086,1.549419902141255e-05,Other Genes
Prl2c3,-0.42693835,-0.71605283,1.2487453233210058e-06,Other Genes
Prl2c5,0.5957458,-1.4757364,7.573722562747661e-08,Other Genes
Prl5a1,-1.5235583,0.4392873,8.1885248290893e-09,Other Genes
Prl6a1,-1.0958427,1.0903107,2.4588882917301254e-08,Other Genes
Prl7c1,-0.027016575,1.1261334,1.9296540383359548e-08,Other Genes
Prl7d1,-0.46770382,1.3401706,1.2150261661547881e-08,Other Genes
Prl8a1,0.71859175,1.9426765,1.3429906032701828e-06,Other Genes
Prl8a9,0.7065265,2.6639588,5.625969761045318e-08,Other Genes
Prlr,-0.9078666,-1.2840657,1.7508592922412918e-08,Other Genes
Prm2,1.913595,-0.8806927,4.153851322643985e-09,Other Genes
Prmt2,0.47242683,1.4941753,5.896525527453916e-05,Other Genes
Prmt3,-1.1075085,-0.07502117,3.77984109824055e-05,Other Genes
Prmt5,0.6850178,-1.1745837,8.06360279310258e-05,Other Genes
Prmt6,0.21031536,-0.42635572,3.1943912655381576e-05,Other Genes
Prmt7,-0.3280047,0.54609513,9.437514075941856e-05,Other Genes
Prmt8,1.0431714,0.7886667,2.0014375320781853e-08,Other Genes
Prnd,1.1832907,-1.1794474,5.871640162710744e-06,Other Genes
Prnp,1.4463,-2.0318415,8.115932204569695e-05,Other Genes
Prob1,1.0552799,0.637959,2.0971280668838346e-06,Other Genes
Proca1,-0.73266053,0.5773715,7.059485936913963e-07,Other Genes
Procr,-1.2182386,-0.4152873,0.00012968423025317452,Other Genes
Prodh,-0.023759084,-0.98313123,4.816789700710121e-07,Other Genes
Prodh2,0.54450864,1.3074534,4.6260843538482425e-06,Other Genes
Prok1,1.1221381,-1.4423559,1.672934426813218e-08,Other Genes
Prok2,0.22280386,0.549516,2.357203674366544e-08,Other Genes
Prokr1,-0.4369172,0.7837189,4.1473649411046417e-07,Other Genes
Prokr2,-1.720296,0.69809926,9.507100705552289e-07,Other Genes
Prom1,0.034244522,1.9965942,6.557529325207259e-06,Other Genes
Prop1,0.3916028,-0.5439174,1.3722372007644512e-07,Other Genes
Prorsd1,-1.4453218,1.7372733,9.207272797816174e-05,Other Genes
Pros1,0.37387797,0.31491208,4.3414180280076994e-05,Other Genes
Proser1,2.7090812,1.4652078,6.8130236731592266e-06,Other Genes
Proser2,0.5819839,-1.8470283,4.5481725021430523e-07,Other Genes
Proser3,1.3400509,-0.9774564,5.093989408836362e-06,Other Genes
Prox1,0.6672662,0.56150323,2.9698986751911537e-07,Other Genes
Prox2,2.405893,-0.16084427,1.0437379164846703e-06,Other Genes
Proz,-0.9495337,0.8422293,3.2868823799651396e-07,Other Genes
Prp2,0.429933,0.41925964,6.579061487351712e-09,Other Genes
Prpf18,0.58912814,-0.13421208,4.140340479939827e-05,Other Genes
Prpf19,-0.99455905,-1.543845,4.6248871014446605e-05,Other Genes
Prpf3,-2.1930425,-0.54435414,0.00024930590843439695,Other Genes
Prpf31,-0.3957518,-1.2299048,0.0006675096683116905,Other Genes
Prpf38a,0.7716991,1.0320842,0.0004320732121929251,Other Genes
Prpf38b,-1.7495391,1.2051563,0.0008950677752789587,Other Genes
Prpf39,0.89513516,0.21326351,0.00039634215985526677,Other Genes
Prpf4,1.8663559,2.4866703,6.434611274120313e-05,Other Genes
Prpf40a,-0.90410364,-0.10599565,0.0024418332489944943,Other Genes
Prpf40b,-1.6625915,-1.9128728,2.3402510323397554e-05,Other Genes
Prpf4b,1.9841713,-0.5283213,0.0001328209781562603,Other Genes
Prpf6,0.62133336,-2.663556,0.00013043946160018303,Other Genes
Prpf8,-0.5091945,-1.6988249,0.0002828107660579892,Other Genes
Prph,1.6024268,1.2863252,7.022326052490278e-07,Other Genes
Prps1,-1.2945848,0.48867363,0.00011943050753411092,Other Genes
Prps1l3,0.26221007,-0.12818362,0.00014129933742287762,Other Genes
Prps2,-0.93897945,0.5022586,5.7763056986676204e-05,Other Genes
Prpsap1,0.1431479,0.76301074,7.058575608167951e-05,Other Genes
Prpsap2,0.5898845,-0.9483331,3.1861527916096016e-05,Other Genes
Prr11,0.11481945,-0.38914514,2.249353151607279e-05,Other Genes
Prr12,-1.069062,0.023111915,8.041431923963743e-06,Other Genes
Prr13,0.9345204,-0.5360087,0.0007193750506672577,Other Genes
Prr14,0.7584743,0.81883645,3.6896621026764445e-05,Other Genes
Prr14l,-1.0928688,1.3024701,0.0007253678484868633,Other Genes
Prr15,-0.0021099912,1.3297937,1.075047734361879e-06,Other Genes
Prr15l,-0.43820956,1.3914502,8.889463557664536e-08,Other Genes
Prr18,-0.43137842,-0.555371,9.807360012281416e-07,Other Genes
Prr22,-0.47109795,2.130818,1.8944703682283656e-08,Other Genes
Prr3,-1.6789305,-1.713576,1.777225100792156e-05,Other Genes
Prr32,0.74884534,-0.52088296,2.486157031343664e-07,Other Genes
Prr36,-0.86852324,0.5230702,1.1049288867434442e-07,Other Genes
Prr5,1.3880117,0.67668605,3.2581133560501e-06,Other Genes
Prr5l,-1.4578958,-0.8586136,6.038903669918877e-06,Other Genes
Prr7,0.37494835,1.4040403,1.140168944784771e-06,Other Genes
Prrc1,1.3540511,0.002330488,6.246722994371883e-05,Other Genes
Prrc2a,-1.7393727,0.095972456,0.00014308537862927717,Other Genes
Prrc2b,-0.2437958,0.9807029,0.00011087314563334087,Other Genes
Prrc2c,0.52541703,0.24288303,0.004858889923053616,Other Genes
Prrg1,-0.009294627,-0.3723689,1.6616344809598857e-05,Other Genes
Prrg2,1.4625695,-0.6555561,8.46449662417862e-06,Other Genes
Prrg3,1.4600279,-0.8887265,3.882889459343677e-07,Other Genes
Prrg4,-0.60417527,-0.016098702,9.117432867481221e-06,Other Genes
Prrt1,0.38536954,-0.07230907,2.7419715432655635e-07,Other Genes
Prrt2,0.48551583,0.65331686,2.837955697617446e-07,Other Genes
Prrt3,0.3127309,-2.0184054,3.8846566742667987e-07,Other Genes
Prrx1,0.30651405,1.120812,0.0003524685491931471,Other Genes
Prss1,0.580867,1.242554,5.389984900718802e-09,Other Genes
Prss12,-0.63675314,-0.13177462,8.187413493601781e-07,Other Genes
Prss16,-0.51616985,1.6746683,2.7800564602916575e-07,Other Genes
Prss22,0.24851574,0.90914595,1.8660074384679816e-06,Other Genes
Prss27,0.25546217,1.6579075,7.715132686522427e-07,Other Genes
Prss30,2.0394132,0.31235462,1.462965382272037e-07,Other Genes
Prss35,-0.109996594,-0.20098822,2.932414172564189e-06,Other Genes
Prss36,0.6580404,-0.13417841,7.855474347160948e-06,Other Genes
Prss37,-2.102487,2.0303953,2.967791871429727e-07,Other Genes
Prss39,0.12303671,-0.25945827,3.676851914287045e-08,Other Genes
Prss40,1.9471745,-2.1361375,1.8383248556174968e-08,Other Genes
Prss41,-1.9654746,-1.0660459,1.999663324309107e-07,Other Genes
Prss42,0.76596,0.2819605,2.1870930300649926e-08,Other Genes
Prss43,1.3822011,0.35561246,2.7390304974853862e-08,Other Genes
Prss44,0.89543176,-0.44214052,9.736823147928792e-09,Other Genes
Prss45,-2.3967986,0.4735503,1.24568177214172e-07,Other Genes
Prss46,1.0619609,1.8953011,1.252575022193268e-06,Other Genes
Prss47,-0.45664966,-0.40991986,1.6063064296442198e-07,Other Genes
Prss48,0.67664146,0.21814954,1.676380976668438e-07,Other Genes
Prss50,0.34307453,-3.480051,1.6723144650582258e-06,Other Genes
Prss53,-0.6801863,-0.9790545,2.220581807231924e-07,Other Genes
Prss55,1.7754583,-0.71919614,2.9116924331537126e-07,Other Genes
Prss56,-0.08286379,-0.3790892,1.8675190480614648e-07,Other Genes
Prtg,-2.1148481,-0.0005513667,5.148276555419519e-06,Other Genes
Prune2,0.9487735,-1.863027,0.00015475582414183482,Other Genes
Prx,-1.0072169,-0.5848776,1.5284379239804272e-06,Other Genes
Psap,0.6115977,1.7755387,0.0003043971174869476,Other Genes
Psat1,0.67010087,-0.173029,0.0008690205080280108,Other Genes
Psd,-1.1601051,-1.4670581,1.3397051519751512e-05,Other Genes
Psd2,0.90274686,0.32752442,1.0007035736191025e-07,Other Genes
Psd3,-1.991425,-0.18079221,3.671605578917408e-05,Other Genes
Psd4,1.0385518,-0.05503244,1.1156035365739108e-05,Other Genes
Psen1,-1.7092602,-0.68906975,0.00019550985900379172,Other Genes
Psen2,-1.8343587,0.5919736,1.1111121898975732e-05,Other Genes
Psenen,0.1840677,-0.5484056,0.00024914391220807054,Other Genes
Psg16,-0.89106715,-1.4451256,6.625172929688056e-06,Other Genes
Psg17,-0.14631401,0.55457306,1.0189425318439472e-07,Other Genes
Psg19,1.2543641,-0.4698225,1.2376124791409923e-07,Other Genes
Psg20,-1.143637,0.75558716,3.112494059370567e-09,Other Genes
Psg21,1.9473326,-0.28004292,3.3627974632034234e-08,Other Genes
Psg23,-0.41687804,0.32655668,5.386832589598446e-07,Other Genes
Psg25,-0.47743282,0.057778664,1.2822233495897152e-07,Other Genes
Psg28,-0.62782705,1.0659871,7.648998253411533e-08,Other Genes
Psg29,-1.8744433,0.113009356,2.9567360519071175e-07,Other Genes
Psip1,-1.4639013,0.09083641,9.083681097504115e-05,Other Genes
Pskh1,1.322346,1.294858,2.303825234906435e-05,Other Genes
Psma1,-0.34239095,0.28610834,0.0016425711236860954,Other Genes
Psma2,0.39480722,-2.3899121,0.002085452138331152,Other Genes
Psma3,-0.27552402,1.0893356,0.00288481290759103,Other Genes
Psma4,0.9104766,-1.2560416,0.0006816320651377106,Other Genes
Psma5,-1.1545907,1.7419941,0.0025944204725967175,Other Genes
Psma6,-0.725452,-0.16831857,0.0018019907006178088,Other Genes
Psma7,2.0613883,1.7659119,0.0017174952431284612,Other Genes
Psma8,1.0535531,0.11930133,3.8450067110836304e-05,Other Genes
Psmb1,-0.6298103,0.703019,0.001922762039118442,Other Genes
Psmb10,-0.523501,-1.0998185,0.0002752332150397288,Other Genes
Psmb11,2.437052,0.8164487,1.6951434602743743e-06,Other Genes
Psmb2,1.4349647,-0.5521983,0.0018802028141425336,Other Genes
Psmb3,1.2082578,-1.3147664,0.0029457372367708724,Other Genes
Psmb4,0.17787427,-0.8909019,0.0005678541568176139,Other Genes
Psmb5,-2.2877295,0.62602305,0.0006580551205059187,Other Genes
Psmb6,0.455154,0.27954018,0.0025705924889916896,Other Genes
Psmb7,-1.0116807,-1.0100143,0.0006054953193562254,Other Genes
Psmb8,0.33230448,-0.2717835,0.0001374913208345968,Other Genes
Psmc1,-0.9770642,1.6471868,0.0013040646435557215,Other Genes
Psmc2,-0.09470236,-1.0005199,0.003542951837871739,Other Genes
Psmc3,-0.68675494,0.67302054,0.0003694491527975397,Other Genes
Psmc3ip,1.0256052,1.181667,3.37510930262178e-05,Other Genes
Psmc4,-0.15606259,0.80933553,0.0005452906869377198,Other Genes
Psmc5,0.77449614,-1.4496045,0.000997858100876794,Other Genes
Psmc6,1.3076735,0.42341954,0.0018128138422508718,Other Genes
Psmd1,-0.0018023119,-0.8133291,0.0005505992463538863,Other Genes
Psmd10,0.5096774,-0.48123756,0.00036939995655418294,Other Genes
Psmd11,1.3191491,2.3696635,0.0013119377728825542,Other Genes
Psmd12,-0.21878447,0.5990849,0.0006959349843018687,Other Genes
Psmd13,-0.7190217,-0.7947605,9.651813986674382e-05,Other Genes
Psmd14,-0.7453126,-1.008048,0.0004946447271567265,Other Genes
Psmd2,-0.40509456,-1.7647383,0.0005739292082808637,Other Genes
Psmd3,1.6421101,0.8775277,0.0001099211742924996,Other Genes
Psmd4,-0.69194126,1.0646417,0.0007374548290307715,Other Genes
Psmd5,-0.46069503,-0.17650202,0.0005811273383366308,Other Genes
Psmd6,-0.6577802,1.300401,0.00038344372344508836,Other Genes
Psmd7,-0.68137014,0.13249943,0.0009615574745412504,Other Genes
Psmd8,-1.3276287,-3.0555224,0.0008977216672126704,Other Genes
Psmd9,-0.837623,-3.2650995,7.290534761680525e-05,Other Genes
Psme1,0.35629925,0.04896725,0.0004007849956995587,Other Genes
Psme2,-1.5977609,-0.26524138,0.0005655348811469313,Other Genes
Psme3,0.31895238,-1.3729976,8.47923952844902e-05,Other Genes
Psme4,-2.1918125,-2.5439744,9.80934346670751e-05,Other Genes
Psmf1,-1.0195886,0.9832634,0.00041067611067983483,Other Genes
Psmg1,2.2037768,0.83171093,4.18750470302016e-05,Other Genes
Psmg2,-1.7718763,0.65589076,0.00012087606552861117,Other Genes
Psmg3,-1.3940662,-1.4356,0.00022890249148552617,Other Genes
Psmg4,-1.037509,-1.6353047,4.001209547658822e-05,Other Genes
Psors1c2,-1.7248099,-1.5758474,7.502522639121078e-08,Other Genes
Pspc1,-0.85491806,-0.6441684,1.705931999348177e-05,Other Genes
Psph,-0.44063264,-1.7263556,0.00025848086678504706,Other Genes
Pspn,0.08731215,0.35824838,8.718835614783641e-08,Other Genes
Psrc1,-1.6044657,1.2008913,4.278127779433796e-05,Other Genes
Pstk,0.84256864,-0.81686604,2.2322266320697745e-05,Other Genes
Pstpip1,0.51010776,-0.98374707,6.968058973367114e-06,Other Genes
Pstpip2,3.2693114,2.1729867,3.38440219538577e-05,Other Genes
Ptafr,0.77807474,0.4824737,4.337726442597899e-05,Other Genes
Ptar1,0.04190965,1.2372093,1.8692461730643008e-05,Other Genes
Ptbp1,-3.4726582,0.44123194,0.0002778242961926129,Other Genes
Ptbp2,-1.1033682,-1.6316445,3.4674175877660485e-05,Other Genes
Ptbp3,1.9158821,0.091726,0.000273957818578949,Other Genes
Ptcd1,1.236614,-1.2488564,1.4304002154397956e-05,Other Genes
Ptcd2,-0.56821525,0.13796507,8.196552785852218e-05,Other Genes
Ptcd3,1.5381553,-0.6091327,0.0003690458054519153,Other Genes
Ptch1,-1.0062819,0.4865756,2.7429686422852018e-05,Other Genes
Ptch2,0.8490795,0.917097,3.059988047421507e-07,Other Genes
Ptchd1,0.61411536,-0.27319962,0.0001088919701143651,Other Genes
Ptchd3,0.51313484,-0.95873386,4.7358839644820036e-08,Other Genes
Ptchd4,0.10603504,-1.6991564,1.0699066211286476e-05,Other Genes
Ptcra,-1.2828906,0.29549453,4.348520270430628e-06,Other Genes
Ptdss1,1.3391225,-1.2069125,0.0001512173247348557,Other Genes
Ptdss2,-0.51056087,0.26835406,1.8815420013439165e-05,Other Genes
Pten,-0.15292123,-0.3425908,0.00012525285244871517,Other Genes
Pter,-0.7501127,-1.8416264,5.948857765236939e-05,Other Genes
Ptgdr,2.1474788,-0.043396167,3.256023915736612e-08,Other Genes
Ptgdr2,0.1512717,-0.58563066,1.4143316866393965e-07,Other Genes
Ptger1,-1.295871,0.75147104,2.1342324883281447e-06,Other Genes
Ptger2,1.6402051,1.088553,4.285822161356044e-06,Other Genes
Ptger3,-0.5342258,0.26605877,8.845761995941255e-07,Other Genes
Ptger4,-0.30334407,-2.122856,3.297826955759535e-05,Other Genes
Ptges,0.060754374,-0.50667053,4.469677470837836e-05,Other Genes
Ptges2,-1.0527745,1.4828491,2.1800564187436957e-05,Other Genes
Ptges3,-1.5765624,-0.23441721,0.017688789950514542,Important Genes
Ptgfr,-1.0855542,-1.9422796,2.6164212835852623e-05,Other Genes
Ptgfrn,2.4003947,1.9295036,3.394522540989078e-05,Other Genes
Ptgir,-1.3442068,-1.2721722,5.2846273826237254e-05,Other Genes
Ptgr1,-0.81235886,1.0860494,0.0001439673608363844,Other Genes
Ptgr2,0.9034525,2.236298,4.9030917397486546e-05,Other Genes
Ptgs1,0.6032894,-1.5332445,4.131946433917019e-05,Other Genes
Ptgs2,-0.45493132,0.23415673,0.0035141709770251054,Other Genes
Pth2r,0.41508362,0.51548856,1.9368876401470722e-07,Other Genes
Ptk2,-0.37961793,0.5339156,0.00011529883653853725,Other Genes
Ptk2b,-0.51647574,-0.275589,9.739051419756655e-05,Other Genes
Ptk6,-0.6390674,-0.80312943,3.3742891011899726e-07,Other Genes
Ptma,-0.65327054,-1.1138543,0.006625932601900894,Other Genes
Ptms,-0.008123683,-0.8659879,7.585510010103906e-05,Other Genes
Ptn,0.26126188,-1.3443528,5.9762132382828584e-05,Other Genes
Ptov1,-2.2063642,1.7881386,5.0064808897314074e-05,Other Genes
Ptp4a1,1.0745772,0.59197104,0.00039099222085898003,Other Genes
Ptp4a2,-1.0021489,1.3775206,0.011322478019103565,Other Genes
Ptp4a3,1.4770284,0.075952925,1.4006857072113121e-05,Other Genes
Ptpdc1,1.0053983,-1.091964,3.957264242551306e-06,Other Genes
Ptpn1,-0.2284662,-0.20735332,0.00014490160278403795,Other Genes
Ptpn11,0.818056,1.6025721,0.0001835627614559117,Other Genes
Ptpn12,1.652625,0.73038274,0.00010600847379183184,Other Genes
Ptpn13,3.2897012,-0.5735236,1.9526576306074784e-05,Other Genes
Ptpn14,-0.5811286,1.0468811,6.25315830732765e-05,Other Genes
Ptpn18,-2.2631624,-1.750797,7.742889448468157e-05,Other Genes
Ptpn2,1.3650192,0.79705596,0.0002547775954430544,Other Genes
Ptpn20,0.37905008,-1.4110674,2.368520944569693e-08,Other Genes
Ptpn21,1.9913064,-0.65912724,2.2004815327538958e-05,Other Genes
Ptpn22,-1.310087,2.7101257,0.0006657942197384528,Other Genes
Ptpn23,1.1770703,-0.93179834,9.427762680113803e-05,Other Genes
Ptpn3,-0.13721594,-0.395516,3.9341351972092026e-06,Other Genes
Ptpn4,1.051174,-0.06266988,1.3058264447202518e-05,Other Genes
Ptpn5,-0.8180961,0.17454648,3.560032257437552e-06,Other Genes
Ptpn6,-2.5738685,-0.34214577,0.00038936441141026773,Other Genes
Ptpn7,1.7740697,0.42508343,6.661751498335554e-05,Other Genes
Ptpn9,0.11313988,-0.76418614,6.267615528429827e-05,Other Genes
Ptpra,0.36068368,-0.31706414,0.00021826582403760495,Other Genes
Ptprb,-0.4484554,1.1548376,1.6457503061978897e-06,Other Genes
Ptprc,-0.6896578,-0.7038032,0.0010567670493268106,Other Genes
Ptprcap,-1.1069386,-0.5216813,4.9368683920780604e-08,Other Genes
Ptprd,0.050694726,-1.1170809,8.152597310562755e-06,Other Genes
Ptpre,-0.38332048,-0.34052095,0.00013184330982152735,Other Genes
Ptprf,0.6362537,-0.7587395,3.5916923701316675e-05,Other Genes
Ptprh,-0.045200914,-0.17937407,1.27465786279163e-07,Other Genes
Ptprj,-0.26794228,2.1975958,0.00019921929344633282,Other Genes
Ptprk,-0.6627629,-0.38686132,3.292339720194403e-05,Other Genes
Ptprm,-1.2591126,0.49408525,1.1719203352862465e-05,Other Genes
Ptprn,0.6505878,0.7804018,6.317187809056424e-05,Other Genes
Ptprn2,-0.82825804,-0.07617367,3.5596791838072045e-07,Other Genes
Ptpro,0.43975532,-0.22998878,6.94808884566431e-05,Other Genes
Ptprq,0.9877179,-0.23336965,7.147651426872721e-06,Other Genes
Ptprr,1.2386613,-0.11948716,1.2839141900169943e-07,Other Genes
Ptprs,1.3860993,-1.2599659,0.0003396980861789214,Other Genes
Ptprt,2.750672,-2.5844665,4.951997257189738e-07,Other Genes
Ptpru,-0.34782794,-0.4619979,7.531771133029001e-07,Other Genes
Ptprz1,1.7262179,0.75383365,6.2459972925458855e-06,Other Genes
Ptrh1,0.17637877,-0.90821135,1.5652147873733493e-05,Other Genes
Ptrh2,-0.39466172,-0.075382344,0.00010011049748165925,Other Genes
Pts,1.4037658,0.2134286,6.864179865578457e-05,Other Genes
Pttg1,0.8570098,0.06581283,0.00031701877148065954,Other Genes
Pttg1ip,-0.3906229,-0.3221677,0.0002764341756562275,Other Genes
Ptx3,0.11251052,1.4614023,0.00011909349770409673,Other Genes
Ptx4,1.1552217,0.057076678,9.428912122025993e-09,Other Genes
Puf60,-1.3681514,-0.3876852,0.00019714408719384658,Other Genes
Pum1,0.953536,0.82581687,0.000260979472031573,Other Genes
Pum2,0.0700167,0.0027967072,0.000294586834215045,Other Genes
Pura,1.4839171,-3.1426926,0.00012939869050993612,Other Genes
Purg,1.2667769,-2.0217707,2.557150132640985e-06,Other Genes
Pus1,0.9142068,-4.227784,8.908616723784118e-05,Other Genes
Pus10,1.2554269,0.23566175,5.766593952877162e-05,Other Genes
Pus3,0.8536819,0.2094211,0.00010486369909366928,Other Genes
Pus7,1.3598945,-0.43067563,5.7828755208129725e-05,Other Genes
Pus7l,0.68472874,-0.17841125,1.9926693821234727e-05,Other Genes
Pusl1,-0.020179795,-0.45542765,1.351221744788252e-05,Other Genes
Pvalb,-2.033614,1.5042115,4.46334702607666e-08,Other Genes
Pvr,1.4205791,1.0094031,0.00010640640733054955,Other Genes
Pwp1,0.94680184,-0.49919003,0.00014990400391992994,Other Genes
Pwp2,-0.17082386,0.6002047,6.588564785945496e-05,Other Genes
Pwwp2a,0.78855205,0.5636286,4.649944589412843e-05,Other Genes
Pwwp2b,-0.7270288,1.2574644,7.512620570650993e-06,Other Genes
Pxdc1,1.1579032,-1.4306047,1.779619994484764e-05,Other Genes
Pxdn,-0.3258233,-0.7992077,0.00020754428295278457,Other Genes
Pxk,-0.09433805,-0.012986177,4.318162556479565e-05,Other Genes
Pxmp2,-1.3586681,-0.74777836,1.5062353868425965e-06,Other Genes
Pxmp4,1.3036293,-1.7259586,3.703157366787093e-05,Other Genes
Pxn,0.5537189,-0.57364583,5.5581418395812396e-05,Other Genes
Pxt1,1.2393426,0.89051217,7.669525913798087e-09,Other Genes
Pxylp1,0.42432457,1.0626562,6.983211803971888e-06,Other Genes
