gene,tsne_1,tsne_2,importance,category
Tmx4,-21.195873,2.539238,1.52727486668585e-05,Other Genes
Tnc,-22.845156,-8.841791,0.002145889258001901,Other Genes
Tnf,-14.506327,-1.5895555,0.0019225964972341759,Other Genes
Tnfaip1,23.159868,-7.3947177,0.00030652090036298346,Other Genes
Tnfaip2,-9.776264,-4.8580017,0.0019295187062778267,Other Genes
Tnfaip3,-8.661411,38.11328,0.00035080512949689366,Other Genes
Tnfaip6,-3.2806537,-10.646845,1.2335574800174178e-05,Other Genes
Tnfaip8,27.908106,-6.2576265,0.00028283969337270073,Other Genes
Tnfaip8l1,-2.8329682,-0.106079124,1.2172320414910561e-05,Other Genes
Tnfaip8l2,-0.3668419,18.879414,0.00011327076773125978,Other Genes
Tnfrsf10b,26.70608,-19.34255,5.5371876692597515e-05,Other Genes
Tnfrsf11a,-2.0848951,0.5585542,9.96100136690996e-05,Other Genes
Tnfrsf12a,3.336676,10.051784,0.00020332747654433776,Other Genes
Tnfrsf13b,-30.95044,-0.8811609,6.520136643605846e-06,Other Genes
Tnfrsf13c,-25.2829,-32.936893,2.0468909435591975e-09,Other Genes
Tnfrsf14,28.331638,-3.5352542,1.7919834462764096e-06,Other Genes
Tnfrsf17,-12.317456,-6.6878257,7.587927410442004e-08,Other Genes
Tnfrsf18,-5.44078,11.25135,2.940019048146684e-07,Other Genes
Tnfrsf19,-7.7110505,-41.8263,2.2520762906087114e-07,Other Genes
Tnfrsf1a,0.5068219,11.063544,5.50342845492222e-05,Other Genes
Tnfrsf1b,-19.80811,-9.0229645,9.649419644266922e-05,Other Genes
Tnfrsf21,-16.341022,-30.074968,6.110014995431331e-06,Other Genes
Tnfrsf22,10.984248,34.36594,4.403066737459613e-05,Other Genes
Tnfrsf23,-20.496088,-27.140911,0.00011437743770353518,Other Genes
Tnfrsf25,25.108564,-13.784444,1.4043503211582435e-07,Other Genes
Tnfrsf26,9.862911,-38.023193,0.0002644186400443828,Other Genes
Tnfrsf4,18.693615,-19.187872,1.1840397752238744e-06,Other Genes
Tnfrsf8,38.651543,-7.058232,6.267437961295409e-06,Other Genes
Tnfrsf9,-21.970287,-6.760596,4.109382959659672e-05,Other Genes
Tnfsf10,14.076981,15.091614,1.4815985187059313e-06,Other Genes
Tnfsf11,12.845855,6.2282333,1.0939771162598456e-05,Other Genes
Tnfsf13,21.089052,-10.885787,3.580518758279035e-07,Other Genes
Tnfsf13b,31.772793,3.019356,2.0642086826440343e-06,Other Genes
Tnfsf14,4.08617,-7.049499,1.8438467552058512e-06,Other Genes
Tnfsf15,2.1924481,-6.1219983,6.753659481082718e-06,Other Genes
Tnfsf18,-3.8327801,5.3315234,2.52107327032731e-06,Other Genes
Tnfsf4,43.89733,-3.0601509,7.125828392837824e-06,Other Genes
Tnfsf8,21.466557,-17.313585,4.943612168890089e-07,Other Genes
Tnfsf9,44.97975,4.9146085,0.004652838929557894,Other Genes
Tnfsfm13,-16.52947,-22.246975,1.7605005743390962e-06,Other Genes
Tnik,-11.824396,41.236156,2.673535047731016e-06,Other Genes
Tnip1,29.714077,1.6654998,0.0001949684343249102,Other Genes
Tnip2,-23.448582,-18.823444,1.586451776903123e-05,Other Genes
Tnip3,20.687422,-11.607104,0.001595302776176345,Other Genes
Tnk1,15.091104,9.747056,1.157614219891404e-07,Other Genes
Tnk2,-17.701517,20.340343,5.0191530066944555e-05,Other Genes
Tnks,-11.900338,5.164353,3.417835374525479e-05,Other Genes
Tnks1bp1,-25.860346,-26.58817,9.878178165903314e-05,Other Genes
Tnks2,6.861409,-13.608275,0.0002660282322582577,Other Genes
Tnn,-22.343445,3.1577892,8.243283359428929e-06,Other Genes
Tnnc1,-22.570448,1.3867031,1.00844927960658e-06,Other Genes
Tnnc2,-11.887267,32.731937,1.2786782351321166e-07,Other Genes
Tnni1,-8.196027,30.089327,1.3947985496616813e-06,Other Genes
Tnni2,-1.7909555,-19.305353,4.461342733264864e-05,Other Genes
Tnni3,-27.394909,-11.767494,6.727817695229539e-07,Other Genes
Tnni3k,-1.4751719,-33.347893,3.1319597779539754e-07,Other Genes
Tnnt1,15.3311825,26.823803,9.105253567315907e-07,Other Genes
Tnnt2,-9.538217,29.63154,3.3992761918613587e-06,Other Genes
Tnnt3,-22.342869,-31.603617,8.172085144916263e-07,Other Genes
Tnpo1,10.728347,9.333895,0.00016718167424912878,Other Genes
Tnpo2,-4.974452,-7.3850436,6.537264433461093e-05,Other Genes
Tnpo3,33.863243,30.103735,0.00028708470412358605,Other Genes
Tnr,-4.1298337,-21.673298,8.081959440074738e-07,Other Genes
Tnrc18,5.745063,23.515059,4.02288336176043e-06,Other Genes
Tnrc6a,14.461067,-4.610789,0.00010202787104234675,Other Genes
Tnrc6b,10.505993,26.021904,2.1034242513363014e-05,Other Genes
Tnrc6c,-4.3730884,23.003216,1.474393328358809e-05,Other Genes
Tns1,10.770228,-4.686694,6.288822822697643e-05,Other Genes
Tns2,17.397013,29.085539,1.3307654871062942e-05,Other Genes
Tns3,7.6850195,7.7155566,0.00011934194179683554,Other Genes
Tns4,-20.959665,22.959194,9.219912634545915e-07,Other Genes
Tob1,-37.670948,22.002821,3.602504019101853e-05,Other Genes
Tob2,30.588987,-10.217708,0.0001609256917765101,Other Genes
Toe1,13.991943,4.851558,2.9615071707982407e-05,Other Genes
Tollip,-12.870724,-41.215298,6.367847400847003e-05,Other Genes
Tom1,23.571869,-34.728706,6.910523173399105e-06,Other Genes
Tom1l1,0.014906976,-4.1392612,0.00015383756901741913,Other Genes
Tom1l2,8.39035,8.441843,2.2158626094846093e-05,Other Genes
Tomm20l,-5.251202,20.10304,3.308786375709773e-07,Other Genes
Tomm22,-12.556171,25.858784,0.0003623805668461657,Other Genes
Tomm34,-20.814241,17.211071,0.0002407013530968756,Other Genes
Tomm40,-16.072308,30.666712,1.9688813306862262e-05,Other Genes
Tomm40l,26.21376,-2.027506,3.6457367167618493e-05,Other Genes
Tomm5,10.154656,26.57075,0.0005105696315371442,Other Genes
Tomm6,-13.423621,3.2496676,0.0003068204038577533,Other Genes
Tomm7,-24.080042,9.759449,0.00037446701759256387,Other Genes
Tomm70a,5.3541193,-8.5363865,0.0004942779668931179,Other Genes
Tomt,-18.398289,11.59007,8.70490930464074e-07,Other Genes
Tonsl,-21.186241,-13.399207,0.00041081753505851416,Other Genes
Top1,-18.723024,-30.522762,0.0003467761904213496,Other Genes
Top1mt,-9.500218,-18.919224,2.363018352387548e-05,Other Genes
Top2a,-9.521394,4.40776,0.0005040211506906064,Other Genes
Top2b,-14.590669,6.550381,9.736374699355289e-05,Other Genes
Top3a,6.585791,4.6129365,1.5125294637164086e-05,Other Genes
Top3b,12.953274,-23.766462,4.181533419013324e-05,Other Genes
Topbp1,5.393624,-8.09741,7.897813377861568e-05,Other Genes
Topors,7.288916,-2.0472896,0.00010759070171082498,Other Genes
Tor1a,17.981781,4.265545,7.583157726315142e-05,Other Genes
Tor1aip1,10.281153,2.9252899,0.00011840445906326163,Other Genes
Tor1aip2,30.895416,5.1169605,0.0006323719749743733,Other Genes
Tor1b,0.23242165,-12.065029,9.522585295323706e-05,Other Genes
Tor2a,-28.750631,-11.515691,4.50414761065641e-05,Other Genes
Tor3a,-19.268398,14.730206,0.00017124986240742144,Other Genes
Tor4a,-31.101334,-4.6099143,1.1264520377446463e-05,Other Genes
Tox,12.879362,-26.375505,1.078409778258858e-07,Other Genes
Tox2,5.817042,6.574612,1.5202013298984954e-07,Other Genes
Tox3,14.126438,-6.137045,1.9133019440113812e-07,Other Genes
Tox4,1.4778662,-10.659156,0.00020708555919422906,Other Genes
Tpbg,-18.69555,33.655666,5.644627937991435e-05,Other Genes
Tpbpa,5.4027147,22.51279,1.5380726273601812e-08,Other Genes
Tpcn1,-33.431892,23.62844,2.0792563203200284e-05,Other Genes
Tpcn2,-6.3746266,-29.966105,4.695453641006339e-06,Other Genes
Tpd52,36.990135,18.645739,0.0003357969278429105,Other Genes
Tpd52l1,-10.114586,33.133442,1.9230051379268446e-06,Other Genes
Tpd52l2,15.631156,-0.7066463,0.00042446841752730115,Other Genes
Tpgs1,-15.300994,8.321572,1.5343608243774278e-05,Other Genes
Tpgs2,-8.859653,-28.767115,5.349156645610368e-05,Other Genes
Tph1,21.966301,-9.483468,6.457575995492218e-06,Other Genes
Tph2,2.838945,28.394451,9.221867478382518e-07,Other Genes
Tpi1,-10.303259,7.623098,0.0010254045088744573,Other Genes
Tpk1,-12.149542,-6.697605,1.4691903822481811e-05,Other Genes
Tpm1,4.5036902,13.621251,0.0018985743910995367,Other Genes
Tpm2,4.564485,-30.445332,0.00014998674688075392,Other Genes
Tpm3,-9.854736,31.398733,0.0004951711479706325,Other Genes
Tpm4,-1.8125441,-18.565037,0.001677910993626479,Other Genes
Tpmt,14.442548,-30.699503,1.6899712226911432e-05,Other Genes
Tpo,-28.366434,-26.69898,2.1504659274202055e-08,Other Genes
Tpp1,-6.229545,11.120361,0.00033381939971915915,Other Genes
Tpp2,-17.835632,9.891244,0.0005071397396874482,Other Genes
Tppp,1.7908065,-26.374176,9.566712309889835e-08,Other Genes
Tppp3,-6.977139,-8.8951845,2.46141608114252e-06,Other Genes
Tpr,-18.928911,15.470103,0.0013000035864786804,Other Genes
Tpra1,6.743009,-8.301655,2.332262981889105e-05,Other Genes
Tprkb,-22.269478,-9.561769,5.565425843773321e-05,Other Genes
Tprn,1.4813923,-23.122389,1.0316721922529072e-05,Other Genes
Tpst1,13.592961,1.3664541,6.22544626939584e-05,Other Genes
Tpst2,13.802791,27.758045,4.253913906786281e-05,Other Genes
Tpt1,-25.774624,14.222482,0.00362977835146396,Other Genes
Tpte,22.022398,-32.897293,3.710120903356715e-07,Other Genes
Tpx2,-14.380191,-14.112171,0.00023201501747410254,Other Genes
Tra2a,-29.227499,-13.268593,7.90907459633292e-05,Other Genes
Tra2b,2.0465317,-37.710293,0.0003519615676520233,Other Genes
Trabd,28.991148,-24.36722,3.712729847256497e-05,Other Genes
Trabd2b,3.2935946,-27.865845,1.5630518127859132e-06,Other Genes
Tradd,-8.589979,-5.7779913,1.2341408327842603e-05,Other Genes
Traf1,-19.079134,-2.4615471,0.0004128750761378666,Other Genes
Traf2,18.667116,26.792198,0.00014002021309168135,Other Genes
Traf3,32.27703,-27.943676,0.00011072516767048756,Other Genes
Traf3ip1,0.42194372,13.116151,0.00017682005485205446,Other Genes
Traf3ip2,34.892365,2.3898752,2.2671485390235208e-05,Other Genes
Traf3ip3,-23.364872,-30.719257,3.7196100029508982e-06,Other Genes
Traf4,-15.661305,14.598169,4.1948535794718006e-05,Other Genes
Traf5,-1.2249674,2.865371,1.9675483416640435e-05,Other Genes
Traf6,15.667126,-30.375395,2.82656836440489e-05,Other Genes
Traf7,16.907688,-18.373816,0.00010141318124785045,Other Genes
Trafd1,30.660387,-2.4064791,4.820048888398033e-05,Other Genes
Traip,-15.960757,-12.315679,9.947677857622074e-06,Other Genes
Traj4,23.007893,3.1054287,6.84576026769444e-09,Other Genes
Trak1,1.5169481,-19.369722,3.0955511520264626e-05,Other Genes
Trak2,16.176832,-11.052157,6.0232432813075265e-05,Other Genes
Tram1,-11.827442,32.964237,0.00021898592485355552,Other Genes
Tram1l1,-10.750999,-18.913223,1.321112438900662e-05,Other Genes
Tram2,19.910793,1.7858145,2.271163736645551e-05,Other Genes
Trank1,-12.095518,11.055216,1.696177822640568e-07,Other Genes
Trap1,-5.8319945,-32.983746,0.00019913528777511406,Other Genes
Trap1a,-3.7981205,35.16412,6.651160215475528e-08,Other Genes
Trappc1,-16.239553,21.470392,0.00011972623090184862,Other Genes
Trappc10,-21.299261,15.631808,2.78047614224595e-05,Other Genes
Trappc11,12.213602,26.511726,5.3420629118078094e-05,Other Genes
Trappc12,-14.575475,19.929949,3.4676733771542345e-05,Other Genes
Trappc13,-37.614178,30.61829,0.00029599705420624127,Other Genes
Trappc2,3.2023017,20.044136,4.569842635982146e-05,Other Genes
Trappc2l,-25.57931,-0.7381084,0.000176187830865082,Other Genes
Trappc3,-28.798365,-10.243474,3.0574769636212416e-05,Other Genes
Trappc4,4.54342,-20.650068,0.0003064461757735504,Other Genes
Trappc5,11.122864,5.8996024,5.70642707433761e-05,Other Genes
Trappc6a,24.773623,-27.176294,3.062725455166853e-05,Other Genes
Trappc6b,-22.263151,32.75146,7.356291571501578e-05,Other Genes
Trappc8,2.2420406,-0.60565007,6.204881027382175e-05,Other Genes
Trappc9,9.217909,-8.544278,3.297848690555149e-05,Other Genes
Trbv13-2,26.398706,-7.1544385,8.904881366527193e-08,Other Genes
Trdmt1,30.49817,-2.4190097,2.3610647337382597e-05,Other Genes
Trem1,-16.099829,-34.08408,3.76186138865645e-06,Other Genes
Trem2,-9.845591,-9.93933,0.0005751540363090113,Other Genes
Trem3,41.314503,15.202985,8.352065788761648e-06,Other Genes
Treml1,8.770029,-11.487553,2.2007846813200238e-07,Other Genes
Treml2,5.9770207,14.53445,1.0562532351142722e-06,Other Genes
Treml4,3.341331,-15.177635,1.1322124671706894e-05,Other Genes
Trex1,-7.248646,3.6740112,0.0007956810080043777,Other Genes
Trf,18.645067,12.039456,6.330391501976298e-07,Other Genes
Trhde,-8.271077,15.608988,1.379752198522246e-07,Other Genes
Trhr,-8.460645,-22.033112,6.33102839851883e-08,Other Genes
Triap1,-16.619469,-28.43574,9.527336181646715e-05,Other Genes
Trib1,-9.156694,-1.1204057,4.459699146402184e-05,Other Genes
Trib2,28.84183,-12.945153,2.3253560113586608e-05,Other Genes
Trib3,-25.748878,7.1514945,1.1071748756053408e-05,Other Genes
Tril,-1.3043778,6.09187,6.21958495089175e-08,Other Genes
Trim11,18.5396,-5.8493633,1.4756106136028864e-05,Other Genes
Trim12a,-4.7254844,-0.5057329,1.5251486530000739e-05,Other Genes
Trim12c,-17.24074,-3.8253121,3.097400506518927e-05,Other Genes
Trim13,-7.1183467,12.251152,3.6442654100224005e-05,Other Genes
Trim14,8.893872,14.264162,1.7673389130885446e-06,Other Genes
Trim16,-4.990331,-26.139187,6.158853729473997e-05,Other Genes
Trim17,0.30037403,-12.10636,1.1491332955623684e-06,Other Genes
Trim2,11.197158,-24.041706,1.541067372621008e-05,Other Genes
Trim21,9.80799,1.3772187,3.5936925686487115e-05,Other Genes
Trim23,20.277843,9.128609,4.319309417915998e-05,Other Genes
Trim24,20.822239,13.040543,1.814021280596806e-05,Other Genes
Trim25,20.959358,-11.813679,0.00013740336478188645,Other Genes
Trim26,-12.853134,-5.944174,5.324202529115288e-05,Other Genes
Trim27,21.457329,-4.0358853,6.189597354830015e-05,Other Genes
Trim28,-14.640333,-6.92843,0.0002873457461142967,Other Genes
Trim3,4.996974,43.02448,2.6081852659707132e-05,Other Genes
Trim30a,9.702694,-35.35127,0.00019168138075946397,Other Genes
Trim30b,37.082935,10.982756,7.189154742451187e-07,Other Genes
Trim30c,12.908188,10.707167,2.851831932658695e-06,Other Genes
Trim30d,-18.87534,15.2166605,5.9664882072798934e-05,Other Genes
Trim32,11.945449,-5.3111715,2.834443182692486e-05,Other Genes
Trim33,8.192755,-35.51684,0.0002115391376783756,Other Genes
Trim34a,-16.4495,15.098426,2.427575530245935e-05,Other Genes
Trim34b,9.486161,-17.181677,6.656512000613403e-07,Other Genes
Trim35,-34.134686,-6.9943533,0.00011087457316616664,Other Genes
Trim36,2.3701596,-47.57748,8.41760378683822e-06,Other Genes
Trim37,-12.35517,0.2059596,3.779063304640099e-05,Other Genes
Trim39,20.617481,-3.5700026,2.8883187928596717e-05,Other Genes
Trim41,18.04333,-5.8666515,1.211826100983974e-05,Other Genes
Trim42,-13.778194,-5.40281,1.5047593290337837e-08,Other Genes
Trim43a,12.119708,-30.590117,7.248469555292349e-08,Other Genes
Trim43b,2.6435745,34.105686,2.6181341180443463e-07,Other Genes
Trim43c,-24.728743,-8.686018,1.2285747837969643e-07,Other Genes
Trim44,10.962992,-24.35559,6.79126487204799e-05,Other Genes
Trim45,18.058378,6.903937,9.746527268044008e-06,Other Genes
Trim46,15.235404,19.172195,6.303380026512503e-06,Other Genes
Trim47,-49.74596,13.974393,3.0283969681059804e-05,Other Genes
Trim5,-20.146816,6.1943684,1.8794306351219028e-07,Other Genes
Trim50,14.500126,8.635767,4.4203592447750773e-08,Other Genes
Trim52,-21.698963,-34.711205,1.4615465982270929e-06,Other Genes
Trim54,30.386368,-26.717436,1.506186857777144e-06,Other Genes
Trim55,29.484774,3.3308501,2.8170804499970404e-08,Other Genes
Trim56,-5.9663553,2.776061,3.298898804400415e-05,Other Genes
Trim58,-1.7245653,-9.033289,2.7133421336053536e-07,Other Genes
Trim59,-10.93452,-40.265972,6.772136238720801e-05,Other Genes
Trim6,-2.4516013,3.9124384,1.0231212678210503e-05,Other Genes
Trim62,3.6914046,-5.680572,8.577784990565113e-07,Other Genes
Trim63,8.256385,23.1095,3.412981574867077e-08,Other Genes
Trim65,31.286348,20.396786,4.840523103979626e-06,Other Genes
Trim66,-11.659513,-21.538237,2.9117937119413335e-06,Other Genes
Trim67,18.234898,-41.473812,6.633345645039618e-08,Other Genes
Trim68,33.759583,4.559987,1.0200981044316123e-05,Other Genes
Trim69,-20.156021,-37.735107,3.1244576638162706e-07,Other Genes
Trim7,11.5156765,-39.663933,8.964442868856891e-07,Other Genes
Trim71,15.809123,21.580233,3.272038418208678e-06,Other Genes
Trim72,-21.283783,42.907425,6.960950220011572e-07,Other Genes
Trim8,31.8997,-31.202894,7.425375735598745e-05,Other Genes
Trim9,-13.381596,7.076823,5.741518646699652e-07,Other Genes
Trio,-42.92638,-1.9033207,8.641532311580124e-05,Other Genes
Triobp,29.0165,-5.1101203,4.148313167599101e-05,Other Genes
Trip10,36.840797,-28.874825,5.4137805479676136e-05,Other Genes
Trip11,18.938238,-21.148653,0.00010253458225557102,Other Genes
Trip12,-21.679567,6.8149085,0.0010608616606067461,Other Genes
Trip13,9.997533,-18.72178,5.8881809659076466e-05,Other Genes
Trip4,-13.531727,-28.974255,5.2205527133825074e-05,Other Genes
Trip6,-12.748688,17.062967,5.924267349128172e-05,Other Genes
Triqk,-25.461363,-37.390324,4.1398933280263e-06,Other Genes
Trit1,35.73634,24.732136,2.0518682955544307e-05,Other Genes
Trmt1,-4.897806,25.803106,6.71324949908067e-05,Other Genes
Trmt10a,-22.919046,18.99377,6.127801040426833e-05,Other Genes
Trmt10b,-10.035927,-13.655138,1.6469021152108146e-05,Other Genes
Trmt10c,18.278746,-19.21702,0.00014636647059036506,Other Genes
Trmt11,8.277425,1.7869394,5.6049881078603155e-05,Other Genes
Trmt112,33.175995,-17.223053,0.0002360268776362101,Other Genes
Trmt12,-39.48029,-25.10799,2.6846868766379386e-05,Other Genes
Trmt13,-0.18113317,11.528579,6.269577496761574e-05,Other Genes
Trmt1l,28.649172,20.875486,0.00010608353807698891,Other Genes
Trmt2a,-8.272465,0.4939375,0.00011935075477423091,Other Genes
Trmt2b,1.2596968,10.485361,4.743042386283125e-05,Other Genes
Trmt44,6.3406997,-5.213457,2.9749008708832356e-06,Other Genes
Trmt5,-23.73865,-12.462749,6.965265705514993e-05,Other Genes
Trmt6,24.7055,18.347372,0.00017816201452401417,Other Genes
Trmt61a,-7.8494034,3.2000015,7.797884650064487e-06,Other Genes
Trmu,-24.418926,13.737009,1.4424324637570331e-05,Other Genes
Trnau1ap,19.397322,-2.0960128,3.274095167605717e-05,Other Genes
Trnp1,21.172142,-6.943997,2.2266809501833953e-06,Other Genes
Trnt1,-5.187964,-44.883427,0.00015873883874641584,Other Genes
Troap,-5.2611976,15.352385,2.6831202552651773e-05,Other Genes
Trp53,11.735652,-2.4087281,0.0049650202209844075,Other Genes
Trp53bp1,14.866803,14.057699,7.071950223294745e-05,Other Genes
Trp53bp2,15.971476,4.050023,9.305318218862952e-06,Other Genes
Trp53i11,-2.4731495,-16.083147,3.505256063027783e-06,Other Genes
Trp53i13,-0.6626562,-12.677823,4.7148180864750744e-06,Other Genes
Trp53inp1,-22.059128,14.133365,2.692020315223182e-05,Other Genes
Trp53inp2,3.0272377,-7.8997507,4.4244657415073306e-05,Other Genes
Trp53rka,1.5441405,-19.303402,1.0651727736247872e-05,Other Genes
Trp53rkb,-18.826895,-8.0830555,4.381080483449611e-06,Other Genes
Trp63,24.03922,-3.6136572,3.018022478164249e-07,Other Genes
Trpa1,34.894753,-10.684419,8.75364347480395e-08,Other Genes
Trpc1,-9.427415,11.270666,1.8193129447469535e-06,Other Genes
Trpc4,12.644769,-0.73176336,6.571722982403283e-08,Other Genes
Trpc4ap,18.209593,-11.453465,0.00011413104899927543,Other Genes
Trpc5,-6.2829947,2.3670595,3.2026521855756453e-07,Other Genes
Trpc6,2.220675,-9.958188,7.898927739799092e-07,Other Genes
Trpc7,4.6521297,10.609111,1.9004587989634905e-07,Other Genes
Trpm1,9.110493,4.854343,5.81557637936275e-06,Other Genes
Trpm2,23.831549,18.40924,5.030536234574047e-05,Other Genes
Trpm3,-10.796788,-29.680529,3.3175131370704237e-07,Other Genes
Trpm4,-31.089214,-13.236003,9.637753330077878e-06,Other Genes
Trpm5,-9.589241,7.000154,5.249445312536582e-07,Other Genes
Trpm6,-15.491871,-4.8398643,5.894173344241707e-07,Other Genes
Trpm7,-7.4494824,13.254379,0.0002921087817945584,Other Genes
Trpm8,-23.520138,-18.841187,1.2342111176241148e-07,Other Genes
Trps1,-18.221413,-17.82561,0.00014560445610736693,Other Genes
Trpt1,-15.082092,-21.086838,5.49692310296311e-06,Other Genes
Trpv2,31.900206,-13.034552,7.958752817724795e-05,Other Genes
Trpv3,-10.8993,-6.948779,2.397734996356896e-06,Other Genes
Trpv4,8.317525,4.0872064,1.5183005087610666e-07,Other Genes
Trpv5,-17.763666,3.6047027,2.634264346313525e-07,Other Genes
Trpv6,-28.624975,-23.159306,1.2623942440459704e-07,Other Genes
Trrap,-9.8895855,5.4049697,0.0004947840507283079,Other Genes
Trub1,-8.598405,20.283733,2.33304354413657e-05,Other Genes
Trub2,-15.738018,2.9856007,4.1884169686644795e-05,Other Genes
Try5,1.0190221,-5.7492003,2.3094339807051662e-08,Other Genes
Tsacc,-22.287231,-33.03964,5.60251899446745e-06,Other Genes
Tsc1,28.546059,-19.607845,4.310887172283546e-05,Other Genes
Tsc2,48.83996,-2.9867501,5.468046855730767e-05,Other Genes
Tsc22d1,24.779818,10.931669,0.00036462607848759614,Other Genes
Tsc22d2,24.291048,2.3080833,0.00011836521794691046,Other Genes
Tsc22d3,-37.3014,-27.921034,4.075956952849724e-05,Other Genes
Tsen15,-18.905336,-13.928928,4.034068360220067e-05,Other Genes
Tsen2,-13.130052,-5.9394894,1.7854781711092764e-05,Other Genes
Tsen34,34.87696,-2.547319,3.0162323131252065e-05,Other Genes
Tsen54,-27.414305,-16.968971,1.4809980401171318e-05,Other Genes
Tsfm,10.401016,-12.344102,5.4368602852401434e-05,Other Genes
Tsg101,-44.36534,20.399155,9.65356852082479e-05,Other Genes
Tsga10,-25.875788,-11.785848,8.133234046226882e-06,Other Genes
Tsga13,-8.352418,-22.54141,1.1344588899895695e-07,Other Genes
Tshb,-2.3726509,-22.620733,2.2260653042279413e-08,Other Genes
Tshr,2.3361092,2.0735366,2.2216498110724153e-07,Other Genes
Tshz1,3.2509522,14.950469,0.0001638123283246653,Other Genes
Tshz2,17.212332,-23.309952,1.545480930959604e-06,Other Genes
Tshz3,27.872545,-18.36446,0.00011303595573716351,Other Genes
Tsks,-20.28859,14.906575,1.821922381235992e-07,Other Genes
Tsku,9.622325,-11.195655,4.3927267106932236e-05,Other Genes
Tslp,-8.034726,-9.31241,1.9532492158194385e-05,Other Genes
Tsn,-0.5914101,1.3967137,0.001959619249928092,Other Genes
Tsnax,-7.369889,30.24095,1.8427944211670156e-05,Other Genes
Tsnaxip1,-46.36571,-22.445103,5.956341540100224e-08,Other Genes
Tspan1,-11.830962,17.214952,5.1041122421492766e-08,Other Genes
Tspan12,-14.108519,-4.768277,5.79272320485989e-06,Other Genes
Tspan13,7.7467155,13.64101,6.833368928132463e-07,Other Genes
Tspan14,-8.1495495,2.170519,4.4331914344223185e-05,Other Genes
Tspan15,-0.52494246,37.715935,6.8951964941300745e-06,Other Genes
Tspan17,-35.554516,-13.113669,1.8787294728919732e-06,Other Genes
Tspan18,-4.54782,13.970071,1.60343965932673e-06,Other Genes
Tspan2,10.366751,-39.430862,6.138921837392598e-06,Other Genes
Tspan3,-10.511731,20.453272,0.00021836435906680813,Other Genes
Tspan31,-5.719115,-11.987414,0.0005720828135225866,Other Genes
Tspan33,-12.719705,9.1937,1.5329538000710596e-06,Other Genes
Tspan4,-13.368582,-26.492632,0.000102180474333427,Other Genes
Tspan5,15.565863,-6.8644943,1.8417507554912782e-05,Other Genes
Tspan7,-22.137562,0.18767649,6.319715427963371e-06,Other Genes
Tspan8,-37.247826,-17.98421,5.48916296535176e-08,Other Genes
Tspear,16.45862,25.699644,2.4569043392293706e-07,Other Genes
Tspo,-36.94848,18.904799,0.00043859989920197874,Other Genes
Tspo2,-16.105354,-14.732345,1.631588510177643e-08,Other Genes
Tspyl1,-18.49858,-25.45928,0.0004457232988519353,Other Genes
Tspyl2,-27.983368,-2.5786839,1.9519768067273208e-05,Other Genes
Tspyl3,41.548298,-12.632381,1.5215412070135428e-06,Other Genes
Tspyl4,18.73727,8.962669,1.1089569532686186e-06,Other Genes
Tspyl5,18.101364,6.861447,1.2385234061393054e-06,Other Genes
Tsr1,-7.4448137,44.015408,0.0001507088975837861,Other Genes
Tsr2,6.565276,12.669853,0.00017646234485470716,Other Genes
Tsr3,2.9279156,-18.134296,3.7064228503586125e-05,Other Genes
Tssc4,-25.635115,-13.57174,2.1253338486160668e-05,Other Genes
Tssk1,22.358997,14.423935,2.4236498152450104e-08,Other Genes
Tssk2,-10.799683,-35.62229,3.226186394586672e-08,Other Genes
Tssk4,-9.69322,23.906525,7.713387577738911e-07,Other Genes
Tssk6,14.303907,12.253074,9.797051580245654e-07,Other Genes
Tst,-8.201874,-11.033525,6.676348538162683e-06,Other Genes
Tstd2,-23.074615,-14.457076,1.7653353331029672e-05,Other Genes
Tstd3,-33.00472,19.221174,4.079539562938511e-05,Other Genes
Ttbk1,8.678962,-9.239246,2.897971097344987e-07,Other Genes
Ttbk2,-8.004872,-29.437918,1.844112296061373e-05,Other Genes
Ttc1,-8.084057,-17.046059,0.00026192172242084306,Other Genes
Ttc12,10.756624,-2.7609825,1.6183743130479893e-05,Other Genes
Ttc13,-23.58939,10.293113,4.055269463425334e-05,Other Genes
Ttc14,28.38504,14.289375,0.00011492931995847421,Other Genes
Ttc16,2.9419928,-0.40909982,2.3921471281102285e-07,Other Genes
Ttc17,-16.916903,-18.56149,8.097641098431854e-05,Other Genes
Ttc19,7.1038136,6.2896137,2.9715675122505988e-05,Other Genes
Ttc21b,-9.507848,23.357948,7.16423787191517e-05,Other Genes
Ttc23,-6.3173885,31.269602,8.27164721062835e-06,Other Genes
Ttc23l,-2.6449966,31.326532,5.868450036846887e-08,Other Genes
Ttc27,26.264894,-1.7596334,5.627715268509344e-05,Other Genes
Ttc28,30.039436,9.416475,1.0000681616037952e-05,Other Genes
Ttc3,33.18524,-25.186798,0.0002855379994312225,Other Genes
Ttc32,10.257017,17.880415,8.304897183930568e-06,Other Genes
Ttc33,-13.740031,4.4946017,7.088257606832071e-05,Other Genes
Ttc36,3.967521,-13.911432,7.377922333760054e-08,Other Genes
Ttc38,13.39171,4.4370427,1.6054626594453446e-06,Other Genes
Ttc39a,-9.530791,-8.736579,1.4794769230276016e-06,Other Genes
Ttc39b,-6.152197,-9.766416,5.999448429916197e-05,Other Genes
Ttc39c,-11.731718,46.666103,4.275563624558215e-05,Other Genes
Ttc39d,-4.773275,10.89831,2.2751410996272963e-07,Other Genes
